;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GVZJ ;ATR 42-320; Y46 ; 30 Jan 2011 ; Nov 2011 ;F-GVZJ Chalair Aviation ;opby DOT LT ;;
; F-HEKF ;ATR 42-320; Y46 ; 12 May 2011 ; 31 Jul 2013 ;G-ISLH Blue Islands ;;;
; TR-LIW ;ATR 42-300;; 11 Jun 2012 ;; Scrapped ;;;
; F-GOHD ;Embraer ERJ-135ER;; 8 Mar 2010 ; Mar 2011 ;F-GOHD Régional ;opby Regourd Aviation ;;
; F-GRGP ;Embraer ERJ-135ER;; 28 Sep 2012 ; 29 Mar 2016 ;F-GRGP Regourd Aviation ;lsf Regourd Aviation, opby Aero4M ;;
; F-HTOP ;Embraer ERJ-135LR;; 17 Oct 2012 ; 31 Mar 2019 ;F-HTOP Regourd Aviation ;lsf Regourd Aviation, opby Aero4M ;;
