;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; OH-ATE ;ATR 72-500 (72-212A); Y68 ; 16 Jun 2015 ;lsd, opf Finnair ; 15.1 Years ;;
; OH-ATF ;ATR 72-500 (72-212A); Y68 ; 16 Jun 2015 ;lsd, opf Finnair ; 15 Years ;;
; OH-ATG ;ATR 72-500 (72-212A); Y68 ; 16 Jun 2015 ;lsd, opf Finnair ; 14.6 Years ;;
; OH-ATH ;ATR 72-500 (72-212A); Y68 ; 16 Jun 2015 ;lsd, opf Finnair ; 14.3 Years ;;
; OH-ATI ;ATR 72-500 (72-212A); Y68 ; 16 Jun 2015 ;lsd, opf Finnair ; 14 Years ;;
; OH-ATJ ;ATR 72-500 (72-212A); Y68 ; 16 Jun 2015 ;lsd, opf Finnair ; 13.7 Years ;;
; OH-ATK ;ATR 72-500 (72-212A); Y72 ; 16 Jun 2015 ;lsd, opf Finnair ; 13.1 Years ;;
; OH-ATL ;ATR 72-500 (72-212A); Y68 ; 16 Jun 2015 ;lsd, opf Finnair ; 13.1 Years ;;
; OH-ATM ;ATR 72-500 (72-212A); Y72 ; 16 Jun 2015 ;lsd, opf Finnair ; 11 Years ;;
; OH-ATN ;ATR 72-500 (72-212A); Y72 ; 16 Jun 2015 ;lsd, opf Finnair ; 10.5 Years ;;
; OH-ATO ;ATR 72-500 (72-212A); Y72 ; 16 Jun 2015 ;lsd, opf Finnair ; 10.3 Years ;;
; OH-ATP ;ATR 72-500 (72-212A); Y72 ; 16 Jun 2015 ;lsd, opf Finnair ; 9.4 Years ;;
