;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-CNA ;Airbus A300B4-120;; Nov 1991 ; Jan 1993 ;OY-CNA Dominicana ;lsf Conair ;;
; OY-CNK ;Airbus A300B4-120;; 15 May 1991 ; 27 Dec 1992 ;OY-CNK Conair ;lsf Conair ;;
; OY-CNL ;Airbus A300B4-120;; 15 Apr 1991 ; Aug 1991 ;OY-CNL Conair ;lsf Conair ;;
; SU-DAN ;Airbus A300B4-203;; Jul 1989 ; 26 Nov 1990 ;G-BSZE Offline Officers ;lsf South African Airways ;;
; SU-DAR ;Airbus A300B4-203;; 19 Mar 1993 ; 27 Apr 1996 ;SU-BMM AMC Aviation ;;;
; SU-DAS ;Airbus A300B4-203;; 10 Apr 1993 ; 1994 ; Preserved ;;;
; YU-AHJ ;McDonnell Douglas DC-9-32;; Sep 1988 ; 15 May 1989 ;YU-AHJ Adria Airways ;lsf Adria Airways ;;
; YU-AHW ;McDonnell Douglas DC-9-33RC; Y115 ; Sep 1988 ; Feb 1991 ;YU-AHW Adria Airways ;lsf Adria Airways ;;
; SU-DAK ;McDonnell Douglas MD-82 (DC-9-82);; 20 Apr 1988 ; 12 Apr 1990 ;EC-421 Spanair ;lsd ;;
; YU-ANG ;McDonnell Douglas MD-82 (DC-9-82);; 1 Nov 1989 ; 30 Nov 1990 ;YU-ANG Adria Airways ;lsf Adria Airways ;;
; D-ALLD ;McDonnell Douglas MD-83 (DC-9-83);; 15 Nov 1989 ; 10 Sep 1991 ;D-ALLD Aero Lloyd ;lsf Aero Lloyd ;;
; SU-DAL ;McDonnell Douglas MD-83 (DC-9-83);; 22 Apr 1991 ; 30 Mar 1995 ;XA-SXJ Allegro Airlines ;;;
; SU-DAM ;McDonnell Douglas MD-83 (DC-9-83);; 11 May 1991 ; 27 Jan 1995 ;XA-SWW Allegro Airlines ;;;
; SU-DAO ;McDonnell Douglas MD-87 (DC-9-87);; 14 Feb 1992 ; Apr 1994 ;N807ML CIT Leasing Corporation ;;;
; SU-DAP ;McDonnell Douglas MD-87 (DC-9-87);; 24 Jan 1992 ; Dec 1993 ;N1075T Great American Airways ;lsd ;;
; SU-DAQ ;McDonnell Douglas MD-87 (DC-9-87);; 4 Aug 1992 ; 1 Dec 1993 ;N21555 Xerox Credit Corporation ;lsd ;;
