;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-CELR ;Boeing 737-330(QC); Y142/Cargo ; 27 Oct 2003 ; 15 May 2007 ;G-CELR Jet2 ;lsf Jet2 ;;
; G-GSPN ;Boeing 737-31S;; 9 Feb 2004 ; 26 Jan 2009 ;YL-BBS Air Baltic ;lsd ;;
; G-OTDA ;Boeing 737-31S;; 5 Feb 2004 ; 1 Apr 2009 ;YL-BBR Air Baltic ;lsd ;;
; TF-ELC ;Boeing 737-3M8;; 24 Mar 2003 ; 9 Jan 2005 ;D-ADIJ DBA ;lsf Islandsflug ;;
; TF-ELM ;Boeing 737-3M8(QC); Y142/Cargo ; Mar 2005 ; 10 Dec 2006 ;EI-DUS Mistral Air ;lsf Air Atlanta Icelandic ;;
; TF-ELN ;Boeing 737-3Q8(QC); Y142/Cargo ; 25 Apr 2004 ; Nov 2005 ;TF-ELN Air Atlanta Icelandic ;lsf Channel Express ;;
; OK-TVR ;Boeing 737-4Y0;; 27 Mar 2005 ; 1 Sep 2005 ;OK-TVR Travel Service ;lsf Travel Service ;;
; G-CDKD ;Boeing 737-683; Y123 ; 15 Apr 2005 ; 15 Sep 2008 ;HL7781 Eastar Jet ;;;
; G-CDKT ;Boeing 737-683; Y123 ; 18 May 2005 ; 18 Oct 2008 ;SU-MWC Midwest Airlines ;;;
; G-CDRA ;Boeing 737-683; Y123 ; 8 Nov 2005 ; 7 May 2008 ;SE-DNX SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
; G-CDRB ;Boeing 737-683;; 19 Dec 2005 ; 2 Jun 2008 ;SE-DOR SAS Scandinavian Airlines ;lsf SAS Scandinavian Airlines ;;
; G-MSJF ;Boeing 737-7Q8(WL); Y148 ; 23 Feb 2007 ; 16 Dec 2009 ;N225LF ILFC ;lsd ;;
; G-SEFC ;Boeing 737-7Q8(WL); Y148 ; 1 May 2007 ; 16 Dec 2009 ;N171LF ILFC ;lsd ;;
; G-CDEG ;Boeing 737-8BK(WL); Y189 ; 21 Mar 2005 ; 27 Nov 2009 ;LN-KHD Norwegian Air Shuttle ;lsd ;;
; G-CEJO ;Boeing 737-8BK(WL); Y189 ; 27 Jun 2007 ; 16 Dec 2009 ;OK-TVN Travel Service ;lsd ;;
; G-CEJP ;Boeing 737-8BK(WL);; 8 May 2009 ; 11 Oct 2009 ;ET-AMZ Ethiopian Airlines ;lsd ;;
; G-DLCH ;Boeing 737-8Q8(WL); Y189 ; 22 Apr 2005 ; 16 Dec 2009 ;G-DLCH ILFC ;lsd ;;
; G-SAAW ;Boeing 737-8Q8(WL); Y189 ; 11 May 2005 ; 16 Dec 2009 ;YR-BIF Blue Air ;lsd ;;
; G-CEJM ;Boeing 757-28A; C12Y190 ; 23 Mar 2007 ; 26 Mar 2009 ;EC-LBC Mint Airways ;lsd, Liverpool John Lennon Airport cs ;;
; TF-FIS ;Boeing 757-256;; 1 May 2007 ; 28 Oct 2007 ;TF-FIS Icelandair ;lsf Icelandair ;;
; TF-FIT ;Boeing 757-256;; 21 May 2007 ; 29 Oct 2007 ;TF-FIT Loftleidir Icelandic ;lsf Loftleidir Icelandic ;;
; EI-DMJ ;Boeing 767-306ER; Y280 ; 14 May 2007 ; 29 Oct 2007 ;EI-DMJ Neos ;lsf Neos ;;
; EI-DOF ;Boeing 767-306ER; Y280 ; 26 May 2007 ; 29 Oct 2007 ;EI-DOF Neos ;lsf Neos ;;
; G-CDPT ;Boeing 767-319ER;; 13 May 2009 ; 19 Oct 2009 ;G-CDPT Nas Air ;lsf ILFC ;;
; G-CEFG ;Boeing 767-319ER; Y276 ; 10 Sep 2008 ; 16 Dec 2009 ;N411LF ILFC ;lsd ;;
; G-CEOD ;Boeing 767-319ER;; 6 Sep 2007 ; 12 Aug 2010 ;5Y-KYW Kenya Airways ;lsd ;;
; G-SPNA ;Boeing 767-306ER;; 23 Mar 2009 ; 16 Dec 2009 ;N281LF ILFC ;lsd ;;
