;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; SX-DIR ;ATR 42-300;; 28 May 2015 ; Parked SKG ; Theofilos ; 30.3 Years ;;
; SX-DIP ;ATR 72-202; Y70 ; Apr 2014 ; Parked ATH ; Nicolaos ; 29.4 Years ;;
