;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; OB-2153-P ;Fokker F70;; 9 Feb 2018 ;; 26.8 Years ;;
; OB-2156-P ;Fokker F70;; 27 Feb 2018 ;; 26.8 Years ;;
