;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SP-EDA ;ATR 42-500; Y48 ; 25 Sep 2002 ; 31 Mar 2010 ;F-GVZC Airlinair ;lsd ;;
; SP-EDB ;ATR 42-500; Y48 ; 2 Oct 2002 ; 31 Mar 2010 ;F-WNUB ATRiam Capital ;lsd ;;
; SP-EDC ;ATR 42-500; Y48 ; 9 Oct 2002 ; 31 Mar 2010 ;HK-4747 SATENA ;lsd ;;
; SP-EDD ;ATR 42-500; Y48 ; 18 Oct 2002 ; 30 Mar 2010 ;F-GVZD Airlinair ;lsd ;;
; SP-EDE ;ATR 42-500; Y46 ; 9 Dec 2002 ; 27 Dec 2012 ;F-WKVE ATRiam Capital ;lsd ;;
; SP-EDF ;ATR 42-500; Y44 ; 27 Apr 2007 ; 11 Mar 2013 ;PK-THS Indonesia Air Transport ;;;
; SP-EDG ;ATR 42-500; Y48 ; 25 Mar 2011 ; 4 Sep 2013 ;D-BTTT Avanti Air ;lsf Avanti Air ;;
; SP-EDH ;ATR 42-500; Y48 ; 11 Jun 2011 ; 22 May 2013 ;D-BSSS Avanti Air ;lsf Avanti Air ;;
; SP-EEA ;ATR 42-300;; 27 Jun 1998 ; 27 Nov 2002 ;F-GVZX Airlinair ;lsd ;;
; SP-EEB ;ATR 42-300;; 21 Jul 1998 ; 12 Dec 2002 ;F-GVZZ Airlinair ;lsd ;;
; SP-EEC ;ATR 42-300;; Aug 1998 ; 23 Oct 2002 ;F-GVZY Airlinair ;lsd ;;
; SP-EED ;ATR 42-320;; 8 Jun 1999 ; 6 Nov 2002 ;F-WQNA ATRiam Capital ;lsd ;;
; SP-EEE ;ATR 42-300; Y48 ; 19 Sep 1999 ; 28 Nov 2002 ;F-WQNE ATRiam Capital ;lsd ;;
; SP-EFI ;ATR 72-202; Y64 ; 4 Aug 2011 ; 10 Jan 2014 ;N19DZ 19th Hole ;;;
; SP-EFK ;ATR 72-202; Y64 ; 24 Aug 2011 ; Oct 2012 ; Scrapped ;;;
; SP-LFA ;ATR 72-202; Y64 ; 13 Jan 2001 ; 14 Jul 2013 ;D-ANFD Avanti Air ;;;
; SP-LFB ;ATR 72-202; Y64 ; 13 Jan 2001 ; 13 Nov 2013 ;HB-AFX Farnair Switzerland ;;;
; SP-LFC ;ATR 72-202; Y64 ; 13 Jan 2001 ; 5 Oct 2012 ;D-ANFE Avanti Air ;;;
; SP-LFD ;ATR 72-202; Y64 ; 13 Jan 2001 ; Dec 2012 ; Scrapped ;;;
; SP-LFE ;ATR 72-202; Y64 ; 13 Jan 2001 ; 2 Aug 2013 ;SX-DIP Astra Airlines ;;;
; SP-LFF ;ATR 72-202; Y64 ; 13 Jan 2001 ; Aug 2013 ;S2-AFU United Airways ;;;
; SP-LFG ;ATR 72-202; Y64 ; 13 Jan 2001 ; 10 Jan 2014 ;F-WTBC Unknown ;;;
; SP-LFH ;ATR 72-202; Y64 ; 13 Jan 2001 ;; Scrapped ;;;
; SP-EQA ;Bombardier DHC-8-402Q Dash 8; Y78 ; 18 May 2012 ; 8 Dec 2014 ;OY-YAP Nordic Aviation Capital (NAC) ;lsd ;;
; SP-EQB ;Bombardier DHC-8-402Q Dash 8; Y78 ; 28 May 2012 ; 1 Apr 2015 ;SP-EQB LOT - Polish Airlines ;lsd ;;
; SP-EQC ;Bombardier DHC-8-402Q Dash 8; Y78 ; 28 May 2012 ; 1 Apr 2015 ;SP-EQC LOT - Polish Airlines ;lsd ;;
; SP-EQD ;Bombardier DHC-8-402Q Dash 8; Y78 ; 8 Aug 2012 ; 1 Apr 2015 ;SP-EQD LOT - Polish Airlines ;lsd ;;
; SP-EQE ;Bombardier DHC-8-402Q Dash 8; Y78 ; 15 Aug 2012 ; 1 Apr 2015 ;SP-EQE LOT - Polish Airlines ;lsd, Podkarpackie travel cs ;;
; SP-EQF ;Bombardier DHC-8-402Q Dash 8; Y78 ; 15 Aug 2012 ; 1 Apr 2015 ;SP-EQF LOT - Polish Airlines ;lsd ;;
; SP-EQG ;Bombardier DHC-8-402Q Dash 8; Y78 ; 6 Sep 2012 ; 1 Apr 2015 ;SP-EQG LOT - Polish Airlines ;lsd ;;
; SP-EQH ;Bombardier DHC-8-402Q Dash 8; Y78 ; 12 Sep 2012 ; 1 Apr 2015 ;SP-EQH LOT - Polish Airlines ;lsd ;;
; SP-EQI ;Bombardier DHC-8-402Q Dash 8; Y78 ; 5 Nov 2013 ; 1 Apr 2015 ;SP-EQI LOT - Polish Airlines ;lsd ;;
; SP-EQK ;Bombardier DHC-8-402Q Dash 8; Y78 ; 5 Nov 2013 ; 1 Apr 2015 ;SP-EQK LOT - Polish Airlines ;lsd ;;
; SP-EQL ;Bombardier DHC-8-402Q Dash 8; Y78 ; 5 Nov 2013 ; 1 Apr 2015 ;SP-EQL LOT - Polish Airlines ;lsd ;;
; SP-LIG ;Embraer ERJ-175LR (ERJ-170-200 LR); CY82 ; 30 Sep 2009 ; 30 Sep 2009 ;SP-LIG LOT - Polish Airlines ;;;
; SP-LIH ;Embraer ERJ-175LR (ERJ-170-200 LR); CY82 ; 30 Sep 2009 ; Jun 2010 ;SP-LIH LOT - Polish Airlines ;;;
