;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; HB-AEF ;Dornier 328-110;; 1 Jul 2002 ; 25 Mar 2003 ;D-CIRB Cirrus Airlines ;;;
; HB-AEG ;Dornier 328-110; Y31 ; 1 Jul 2002 ; 27 Nov 2003 ;D-CIRD Cirrus Airlines ;;;
; HB-AEJ ;Dornier 328-120;; 1 Jul 2002 ; 28 Feb 2003 ;D-CIRA Cirrus Airlines ;;;
