;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; PK-MYR ;Boeing 737-2K2C(A); Cargo ; 9 Oct 2015 ;lsf Airmark Aviation ; As-Shaheed ; 46.9 Years ;;
; PK-MYC ;Boeing 737-39K(SF); Cargo ; 31 Dec 2019 ;lsf Airmark Aviation ; Al-Buraq ; 28.2 Years ;;
; PK-MYY ;Boeing 737-347(SF); Cargo ; 21 Sep 2015 ;lsf Airmark Aviation ; Arraazi ; 35.4 Years ;;
; PK-MYJ ;Boeing 737-436(SF); Cargo ; Sep 2021 ;; Al-Mi'Raj ; 29 Years ;;
; PK-MYV ;Boeing 737-4B7(SF); Cargo ; 31 May 2019 ;lsf Airmark Aviation ; An-Nur ; 31.9 Years ;;
