;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-EXR ;Airbus A300B4-622R(F); Cargo ; 30 May 2014 ; 15 May 2015 ;EI-EXR ASL Airlines Ireland ;;;
; EI-EYK ;Airbus A300B4-622R(F); Cargo ; 6 Aug 2014 ; 15 May 2015 ;EI-EYK ASL Airlines Ireland ;;;
; EI-OZJ ;Airbus A300B4-622R(F); Cargo ; 19 Nov 2014 ; 23 Mar 2015 ;B-LDN Air Hong Kong ;;;
; EI-OZK ;Airbus A300B4-622R(F); Cargo ; 31 May 2014 ; 22 Oct 2014 ;B-LDM Air Hong Kong ;;;
; EI-DHL ;Airbus A300B4-203(F); Cargo ; 17 Dec 2009 ; 28 Mar 2013 ;EI-DHL DHL ;;;
; EI-EAA ;Airbus A300B4-203(F); Cargo ; 14 Aug 1998 ; 29 Apr 2002 ;EI-EAA DHL ;;;
; EI-EAB ;Airbus A300B4-203(F); Cargo ; 4 Mar 2010 ; 22 Sep 2012 ;N199PY PLO - Pyramid Leasing ;;;
; EI-EAC ;Airbus A300B4-203(F); Cargo ; 8 Jan 2010 ; 16 Nov 2012 ;EI-EAC DHL ;;;
; EI-EAD ;Airbus A300B4-203(F); Cargo ; 8 Jan 2010 ; 26 Mar 2013 ; Scrapped ;;;
; EI-EAE ;Airbus A300B4-203(F); Cargo ; 16 Nov 2000 ; 30 Jul 2002 ;OO-DLR European Air Transport ;;;
; EI-EAT ;Airbus A300B4-203(F); Cargo ; 14 Aug 1998 ; 27 Aug 2002 ;EI-EAT DHL ;;;
; EI-OZA ;Airbus A300B4-103(F); Cargo ; 3 Feb 2010 ; 10 Jun 2011 ; Scrapped ;;;
; EI-OZB ;Airbus A300B4-103(F); Cargo ; 9 Dec 2009 ; 27 Apr 2012 ; Scrapped ;;;
; EI-OZC ;Airbus A300B4-103(F); Cargo ; 9 Dec 2009 ; 3 Mar 2012 ;EI-OZC DHL ;;;
