;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-AHLA ;Airbus A300B4-203;; 3 Apr 1979 ; 3 Aug 1983 ;AP-BBM PIA Pakistan International Airlines ;;;
; D-AHLB ;Airbus A300B4-203;; 31 Jan 1980 ; 4 Jan 1989 ;EI-BZB Guinness Peat Aviation (GPA) ;;;
; D-AHLC ;Airbus A300B4-2C;; 1 Mar 1982 ; Nov 1989 ;F-GIJS Air Inter ;;;
; D-AHLJ ;Airbus A300B4-203;; 18 Dec 1986 ; 31 Mar 1988 ;JA8276 Japan Air System (JAS) ;;;
; D-AHLK ;Airbus A300B4-203;; Mar 1988 ; 15 Mar 1988 ;JA8277 Japan Air System (JAS) ;;;
; D-AHLZ ;Airbus A300B4-103; Y315 ; Nov 1985 ; 21 Apr 1986 ;AP-BCP PIA Pakistan International Airlines ;;;
; D-AMAP ;Airbus A300B4-103; Y315 ; 1 Jan 1979 ; 16 Dec 1986 ;G-BMNB Dan-Air London ;;;
; D-AMAX ;Airbus A300B4-103; Y315 ; 1 Jan 1979 ; 23 Mar 1988 ;G-BMNC Dan-Air London ;;;
; D-AMAY ;Airbus A300B4-103; Y315 ; 31 Oct 1988 ; 19 Mar 1989 ;F-BUAR Air Inter ;;;
; D-AHLV ;Airbus A310-204; Y271 ; 1 Feb 1988 ; 3 Apr 2005 ;VP-BSY S7 - Siberia Airlines ;;;
; D-AHLW ;Airbus A310-204; Y271 ; 4 Jan 1988 ; 28 Apr 2005 ;D-AHLW Hapagfly ;;;
; D-AHLX ;Airbus A310-204; Y271 ; 9 Jan 1989 ; 28 Apr 2005 ;D-AHLX Hapagfly ;;;
; D-AHLZ ;Airbus A310-204; Y271 ; 22 Mar 1988 ; 2 May 2005 ;VP-BSZ S7 - Siberia Airlines ;;;
; D-ASQA ;Airbus A310-222;; 16 Jun 2000 ; 4 Apr 2002 ; Scrapped ;;;
