;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; B-3073 ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 4 Sep 2007 ; 8 Apr 2009 ;N17217 Mesa Airlines ;lsf Mesa Airlines ;;
; B-7681 ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 8 Mar 2008 ; Nov 2008 ;N402AW Air Wisconsin ;lsf Air Wisconsin ;;
; B-7691 ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 28 Dec 2007 ; 23 Apr 2009 ;N37218 Mesa Airlines ;lsf Mesa Airlines ;;
; B-7692 ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 11 Oct 2007 ; 8 Apr 2009 ;N37228 Mesa Airlines ;lsf Mesa Airlines ;;
; B-7693 ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 14 Sep 2007 ; 1 May 2009 ;N47329 Mesa Airlines ;lsf Mesa Airlines ;;
; B-7699 ;Bombardier CRJ-200LR (CL-600-2B19); Y50 ; 24 Mar 2008 ; Mar 2009 ;N591ML Mesa Airlines ;lsf Mesa Airlines ;;
; B-3126 ;Embraer ERJ-190LR (ERJ-190-100 LR); F6Y92 ; 29 Aug 2008 ; 25 Sep 2009 ;B-3126 Henan Airlines ;lsd ;;
; B-3130 ;Embraer ERJ-190LR (ERJ-190-100 LR); C6Y92 ; 4 Dec 2008 ; Feb 2010 ;B-3130 Henan Airlines ;lsd ;;
; B-3131 ;Embraer ERJ-190LR (ERJ-190-100 LR); F6Y92 ; 12 Dec 2008 ; 25 Sep 2009 ;B-3131 Henan Airlines ;lsd ;;
; B-3132 ;Embraer ERJ-190LR (ERJ-190-100 LR); F6Y92 ; 19 Mar 2009 ; 25 Sep 2009 ;B-3132 Henan Airlines ;lsd ;;
; B-3133 ;Embraer ERJ-190LR (ERJ-190-100 LR); F6Y92 ; 9 Jun 2009 ; 25 Sep 2009 ;B-3133 Henan Airlines ;lsd ;;
