;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; F-GZHA ;Boeing 737-8GJ(WL); Y189 ; 3 Apr 2018 ;lsd ; 14.8 Years ;;
; F-GZHB ;Boeing 737-8GJ(WL); Y189 ; 6 Apr 2018 ;lsd ; 14.7 Years ;;
; F-GZHC ;Boeing 737-8K2(WL); Y189 ; 28 Mar 2019 ;lsd ; 14 Years ;;
; F-GZHD ;Boeing 737-8K2(WL); Y189 ; 31 Mar 2017 ;lsd ; 13.9 Years ;;
; F-GZHE ;Boeing 737-8K2(WL); Y189 ; 3 Apr 2019 ;lsd ; 13.8 Years ;;
; F-GZHF ;Boeing 737-8HX(WL); Y189 ; 15 May 2020 ;lsd ; 12.7 Years ;;
; F-GZHI ;Boeing 737-86J(WL); Y189 ; 3 Jun 2020 ;lsd ; 9 Years ;;
; F-GZHJ ;Boeing 737-86J(WL); Y189 ; 29 May 2020 ;lsd ; 8.9 Years ;;
; F-GZHK ;Boeing 737-8K2(WL); Y189 ; 14 Mar 2014 ;lsd ; 8 Years ;;
; F-GZHL ;Boeing 737-8K2(WL); Y189 ; 8 Apr 2014 ;lsd ; 7.9 Years ;;
; F-GZHM ;Boeing 737-8K2(WL); Y189 ; 13 May 2014 ;lsd ; 7.8 Years ;;
; F-GZHN ;Boeing 737-85H(WL); Y189 ; 29 Jun 2007 ;lsd ; 23.1 Years ;;
; F-GZHO ;Boeing 737-8K2(WL); Y189 ; 9 Feb 2015 ;lsd ; 7.1 Years ;;
; F-GZHP ;Boeing 737-8K2(WL); Y189 ; 30 Mar 2015 ;lsd ; 6.9 Years ;;
; F-GZHQ ;Boeing 737-8K2(WL); Y189 ; 6 May 2015 ;lsd ; 6.8 Years ;;
; F-GZHR ;Boeing 737-8K2(WL); Y189 ; 29 Jun 2015 ;lsd ; 6.7 Years ;;
; F-GZHS ;Boeing 737-84P(WL); Y189 ; 26 Jun 2015 ;lsd ; 15 Years ;;
; F-GZHT ;Boeing 737-8K2(WL); Y189 ; 4 May 2015 ;lsd ; 6.9 Years ;;
; F-GZHU ;Boeing 737-8K2(WL); Y189 ; 16 Jul 2015 ;lsd ; 6.6 Years ;;
; F-GZHV ;Boeing 737-85H(WL); Y189 ; 4 May 2007 ;lsd ; 23.2 Years ;;
; F-GZHX ;Boeing 737-8K2(WL); Y189 ; 14 Apr 2016 ;lsd ; 5.9 Years ;;
; F-GZHY ;Boeing 737-8K2(WL); Y189 ; 4 May 2016 ;lsd ; 5.8 Years ;;
; F-GZHZ ;Boeing 737-85P(WL); Y189 ; 13 Jul 2018 ; Parked, lsd ; 16 Years ;;
; F-HTVA ;Boeing 737-8K2(WL); Y189 ; 29 Jan 2016 ;; 6.1 Years ;;
; F-HTVB ;Boeing 737-8K2(WL); Y189 ; 15 Mar 2016 ;; 6 Years ;;
; F-HTVC ;Boeing 737-8K2(WL); Y189 ; 4 Apr 2016 ;; 5.9 Years ;;
; F-HTVD ;Boeing 737-8K2(WL); Y189 ; 8 Mar 2017 ;lsd ; 5 Years ;;
; F-HTVE ;Boeing 737-8K2(WL); Y189 ; 17 Mar 2017 ;lsd ; 5 Years ;;
; F-HTVF ;Boeing 737-8K2(WL); Y189 ; 30 Mar 2017 ;; 4.9 Years ;;
; F-HTVG ;Boeing 737-8K2(WL); Y189 ; 31 May 2017 ;; 4.8 Years ;;
; F-HTVH ;Boeing 737-8K2(WL); Y189 ; 27 Feb 2018 ;; 4 Years ;;
; F-HTVI ;Boeing 737-8K2(WL); Y189 ; 9 Mar 2018 ;lsd ; 4 Years ;;
; F-HTVJ ;Boeing 737-8K2(WL); Y189 ; 30 Mar 2018 ;; 3.9 Years ;;
