;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-AGWA ;Airbus A319-132; Y156 ; 4 Jul 2006 ; 6 Oct 2017 ;D-AGWA Eurowings ;lsd ;;
; D-AGWB ;Airbus A319-132; Y156 ; 19 Jul 2006 ; 10 Nov 2017 ;D-AGWB Eurowings ;lsd ;;
; D-AGWC ;Airbus A319-132; Y156 ; 9 Jan 2007 ; 18 Oct 2017 ;D-AGWC Eurowings ;lsd ;;
; D-AGWD ;Airbus A319-132; Y156 ; 24 Jan 2007 ; 26 Oct 2017 ;D-AGWD Eurowings ;lsd ;;
; D-AGWE ;Airbus A319-132; Y156 ; 24 May 2007 ; 29 Oct 2017 ;D-AGWE Eurowings ;;;
; D-AGWF ;Airbus A319-132; Y156 ; 3 Jul 2007 ; 29 Oct 2017 ;D-AGWF Eurowings ;;;
; D-AGWG ;Airbus A319-132; Y156 ; 10 Jul 2007 ; 29 Oct 2017 ;D-AGWG Eurowings ;;;
; D-AGWH ;Airbus A319-132; Y156 ; 8 Jan 2008 ; 27 Sep 2017 ;D-AGWH Eurowings ;;;
; D-AGWI ;Airbus A319-132; Y156 ; 22 Jan 2008 ; 17 Sep 2017 ;D-AGWI Eurowings ;;;
; D-AGWJ ;Airbus A319-132; Y156 ; 12 Feb 2008 ; 29 Oct 2017 ;D-AGWJ Eurowings ;;;
; D-AGWK ;Airbus A319-132; Y150 ; 24 Apr 2008 ; 29 Oct 2017 ;D-AGWK Eurowings ;;;
; D-AGWL ;Airbus A319-132; Y156 ; 29 May 2008 ; 29 Oct 2017 ;D-AGWL Eurowings ;;;
; D-AGWM ;Airbus A319-132; Y150 ; 17 Mar 2009 ; 29 Oct 2017 ;D-AGWM Eurowings ;;;
; D-AGWN ;Airbus A319-132; Y150 ; 24 Mar 2009 ; 29 Oct 2017 ;D-AGWN Eurowings ;;;
; D-AGWO ;Airbus A319-132; Y150 ; 20 Jan 2010 ; 29 Oct 2017 ;D-AGWO Eurowings ;;;
; D-AGWP ;Airbus A319-132; Y156 ; 15 Mar 2010 ; 19 Jun 2017 ;OE-LYZ Eurowings Europe ;;;
; D-AGWQ ;Airbus A319-132; Y156 ; 29 Mar 2010 ; 26 Jun 2017 ;OE-LYY Eurowings Europe ;;;
; D-AGWR ;Airbus A319-132; Y156 ; 29 Apr 2010 ; 5 Oct 2017 ;OE-LYX Eurowings Europe ;;;
; D-AGWS ;Airbus A319-132; Y156 ; 19 Jan 2012 ; 29 Oct 2017 ;D-AGWS Eurowings ;;;
; D-AGWT ;Airbus A319-132; Y156 ; 23 Feb 2012 ; 29 Oct 2017 ;D-AGWT Eurowings ;;;
; D-AGWU ;Airbus A319-132; Y156 ; 4 Feb 2013 ; 10 Sep 2017 ;D-AGWU Eurowings ;;;
; D-AGWV ;Airbus A319-132; Y156 ; 14 Feb 2013 ; 29 Oct 2017 ;D-AGWV Eurowings ;;;
; D-AGWW ;Airbus A319-132; Y156 ; 28 Mar 2013 ; 29 Oct 2017 ;D-AGWW Eurowings ;;;
; D-AGWX ;Airbus A319-132; Y156 ; 24 Apr 2013 ; 29 Oct 2017 ;D-AGWX Eurowings ;Köln ;;
; D-AGWY ;Airbus A319-132; Y156 ; 27 Jan 2014 ; 29 Oct 2017 ;D-AGWY Eurowings ;;;
; D-AGWZ ;Airbus A319-132; Y156 ; 20 Feb 2014 ; 29 Oct 2017 ;D-AGWZ Eurowings ;;;
; D-AILF ;Airbus A319-114; Y132 ; 9 Jul 2004 ; 14 Oct 2005 ;D-AILF Lufthansa ;lsf Lufthansa ;;
; D-AILI ;Airbus A319-114; Y132 ; 30 Mar 2004 ; 14 Nov 2005 ;D-AILI Lufthansa ;lsf Lufthansa ;;
; D-AILK ;Airbus A319-114; Y132 ; 21 Apr 2004 ; 19 Jan 2007 ;D-AILK Lufthansa ;lsf Lufthansa ;;
; D-AILL ;Airbus A319-114; Y132 ; 12 Jun 2004 ; 31 Jan 2006 ;D-AILL Lufthansa ;lsf Lufthansa ;;
