;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FTAN ;Boeing 737-2A9C;; 18 Apr 1984 ; 5 Sep 1984 ;C-FTAN Pacific Western Airlines ;lsf Pacific Western Airlines ;;
; C-GFPW ;Boeing 737-275C;; 23 May 1984 ; 8 Aug 1984 ;C-GFPW Pacific Western Airlines ;752, lsf Pacific Western Airlines ;;
; N4503W ;Boeing 737-247;; 15 May 1990 ; 15 Apr 1991 ;N4503W Sierra Pacific Airlines ;lsd ;;
; N4516W ;Boeing 737-247;; 1 May 1991 ; 1 Aug 1992 ;N4516W Aviateca ;lsd ;;
; N4518W ;Boeing 737-247;; 15 May 1991 ; 15 Nov 1992 ;N4518W Cambodia International Airlines ;lsd ;;
; N4519W ;Boeing 737-247;; 15 May 1990 ; 17 Jul 1995 ;OB-1619 Aero Continente ;lsd ;;
; N4906 ;Boeing 737-210C;; 17 May 1984 ; 18 Jul 1985 ;N4906 Wien Air Alaska ;lsf Wien Air Alaska ;;
; N670MA ;Boeing 737-2X6C(A); Cargo/Y70 ; 11 May 1984 ; 2 Jun 1990 ; Written Off ;;;
; N671MA ;Boeing 737-2X6C(A);; 1987 ; 24 Nov 1993 ;TF-ABE Air Atlanta Icelandic ;;;
; N672MA ;Boeing 737-2X6C(A);; 14 Aug 1984 ; 8 Apr 1994 ;N746AS Alaska Airlines ;;;
; N673MA ;Boeing 737-2X6C(A);; 28 Aug 1984 ; 15 Mar 1996 ;9M-PMU Transmile Air Services ;;;
; N674MA ;Boeing 737-2X6C(A); Cargo ; 5 Jul 1985 ; 22 Dec 1995 ;N817AL Aloha Airlines ;;;
; N675MA ;Boeing 737-2T4C(A);; 27 Sep 1991 ; 11 Apr 1996 ;LV-WPA LAPA ;;;
; N676MA ;Boeing 737-2T4C(A);; 6 Dec 1991 ; 27 Dec 1995 ;B-2505 Xiamen Airlines ;lsd ;;
; N685MA ;Boeing 737-25A(A);; 7 Jan 1992 ; Dec 1995 ;N819AL Aloha Airlines ;lsd ;;
; PH-TVC ;Boeing 737-2K2C(A); Y130 / Cargo ; 17 Jan 1984 ; 23 May 1984 ;PH-TVC Transavia ;lsf Transavia ;;
; EI-CHH ;Boeing 737-317;; 27 May 1993 ; 11 May 1995 ;EI-CHH Guinness Peat Aviation (GPA) ;lsd ;;
; EI-CHQ ;Boeing 737-317;; 30 May 1993 ; 4 Apr 1995 ;N946WP Western Pacific Airlines ;lsd ;;
; N681MA ;Boeing 737-3M8;; 15 Nov 1991 ; 6 Apr 1996 ;EC-238 Air Europa ;;;
; N682MA ;Boeing 737-3M8;; 20 Nov 1991 ; May 1996 ;EC-262 Air Europa ;;;
; EI-CEU ;Boeing 737-4Y0;; Apr 1994 ; 22 Sep 1995 ;VT-JAG Jet Airways ;lsd ;;
; EI-CEW ;Boeing 737-4Y0;; 25 Apr 1994 ; 13 Apr 1995 ;TC-AFZ Pegasus ;lsd ;;
; EI-CIX ;Boeing 737-4Y0;; 7 Dec 1993 ; 23 Mar 1995 ;SE-DTB Nordic East Airways ;lsd ;;
; N686MA ;Boeing 737-4S3;; 2 May 1994 ; 20 May 1995 ;TF-FIE Icelandair ;;;
; N689MA ;Boeing 737-46B;; 13 Nov 1991 ; 25 Jun 1994 ;EC-655 Futura ;;;
; N690MA ;Boeing 737-4S3;; 3 Mar 1992 ; 1 Apr 1996 ;VT-JAI Jet Airways ;;;
; N691MA ;Boeing 737-4S3;; 23 Mar 1992 ; 15 Jul 1996 ;VT-JAJ Jet Airways ;;;
; N679MA ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 22 Feb 1991 ; 24 Dec 1992 ;PT-OKE TABA - Transportes Aéreos da Bacia Amazônica ;lsd ;;
; N680MA ;De Havilland Canada DHC-8-311(SCD) Dash 8; Y50/Cargo ; 22 Feb 1991 ; 26 Apr 1993 ;PT-OKF TABA - Transportes Aéreos da Bacia Amazônica ;lsd ;;
