;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TC-MNE ;Airbus A300B4-203;; Apr 2003 ; 3 Jan 2005 ;TC-MNE Turkish Airlines ;lsf MNG Airlines ;;
; TC-MNZ ;Airbus A300B4-203FF;; 4 Mar 2005 ; 15 Sep 2006 ;TC-OBB Qeshm Airlines ;lsf MNG Airlines ;;
; OO-SBJ ;Boeing 737-46B;; 16 Mar 2003 ; 4 May 2004 ;TF-ELJ Islandsflug ;;;
; OO-TUA ;Boeing 737-4K5;; Feb 2004 ; 23 Nov 2005 ;OO-TUA Jetairfly ;;;
; OO-TUB ;Boeing 737-4K5;; 12 Jul 2004 ; 23 Nov 2005 ;OO-TUB Jetairfly ;;;
; OO-TUI ;Boeing 737-4K5; Y168 ; 23 Feb 2004 ; 23 Nov 2005 ;OO-TUI Jetairfly ;Innovation ;;
; OO-VAC ;Boeing 737-8BK(WL);; 10 Mar 2004 ; 23 Nov 2005 ;OO-VAC Jetairfly ;Rising Sun, lsd ;;
; OO-VAS ;Boeing 737-86Q(WL); Y189 ; 24 Mar 2004 ; 23 Nov 2005 ;OO-VAS Jetairfly ;Welcome ;;
; OO-TUC ;Boeing 767-341ER;; 6 Jan 2005 ; 23 Nov 2005 ;OO-TUC Jetairfly ;;;
; OO-TUF ;Fokker F100;; 25 Mar 2005 ; 23 Nov 2005 ;OO-TUF Jetairfly ;;;
