;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; VR-CBX ;BAC 1-11-211AH One-Eleven; VIP ; 23 Jan 1987 ; 24 Aug 1988 ;A6-RAK Government of Ras Al Khaimah ;;;
; VR-CBY ;BAC 1-11-212AR One-Eleven; VIP ; 17 May 1989 ; 17 May 1989 ;VP-CMI Ashmawi Aviation ;;;
; G-MAAH ;BAC 1-11-488GH One-Eleven; VIP ; 28 Apr 2000 ; 23 Mar 2006 ;YR-HRS MIA Airlines ;;;
; HZ-MF1 ;BAC 1-11-414EG One-Eleven; VIP ; Mar 1978 ; 2 Jan 1979 ;HZ-AMH Mubarak Al-Hassawi ;;;
; N51387 ;BAC 1-11-422EQ One-Eleven; VIP ; Oct 1992 ; 3 Oct 1995 ;N51387 Twinjet ;;;
; VP-CLM ;BAC 1-11-401AK One-Eleven; VIP ; Mar 2000 ; 15 Aug 2003 ; Scrapped ;;;
; VR-CCD ;Boeing 737-39A;; 29 Jul 1987 ; Nov 1987 ;N117DF Duke Farms Inc ;;;
; G-CJMD ;Embraer EMB-135BJ Legacy;; 20 Jan 2014 ; 23 Jan 2014 ;G-CJMD Hangar 8 ;;;
; G-OTGL ;Embraer EMB-135BJ Legacy 650; VIP ; 28 Nov 2013 ; 2 Feb 2017 ;OE-IOL Avcon Jet ;;;
; G-FMAH ;Fokker F100;; 26 Aug 2003 ; 15 Aug 2007 ;SE-DUU Air Express ;lsf Gazelle Ltd ;;
; G-MABH ;Fokker F100;; 20 May 2003 ; 15 Jul 2004 ;G-MABH Platinum Jet Air ;;;
; G-MAMH ;Fokker F100;; 10 Nov 2004 ; 20 Oct 2007 ;HL7774 Yeongnam Air ;;;
