;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; XA-GGL ;Airbus A300B4-605R(F); Cargo ; Mar 2017 ;; 30.2 Years ;;
; XA-LFR ;Airbus A300C4-605R; Cargo ; 4 Jun 2019 ;; 25.9 Years ;;
; XA-UYR ;Airbus A300B4-605R(F); Cargo ; Jan 2017 ;; 29.7 Years ;;
; XA-EFR ;Boeing 767-241ER(BDSF); Cargo ; 8 Apr 2014 ;lsd ; 34.6 Years ;;
; XA-LRC ;Boeing 767-241ER(BDSF); Cargo ; 7 Apr 2014 ;lsd ; 34.8 Years ;;
