;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-CDFF ;ATR 42-300; Y50 ; 15 Jan 2007 ; 23 May 2008 ;G-CDFF Aurigny Air Services ;lsf Aurigny Air Services ;;
; G-CLHD ;British Aerospace 146-200A; Y96 ; 29 Oct 2003 ; 3 Dec 2008 ;G-CLHD IAC - Integrated Aviation Consortium ;;;
; G-DEFK ;British Aerospace 146-200A; CY82 ; 22 Oct 1999 ; 2 Oct 2001 ;G-DEFK Swissair Express ;lsd ;;
; G-DEFL ;British Aerospace 146-200A; CY82 ; 22 Oct 1999 ; 29 Oct 2002 ;G-DEFL Swissair Express ;lsd ;;
; G-DEFM ;British Aerospace 146-200; CY82 ; 4 Oct 2005 ; 28 Nov 2008 ; Scrapped ;lsd ;;
; G-FLTA ;British Aerospace 146-200A; Y80 ; 28 Jun 2000 ; 3 Dec 2008 ;G-FLTA IAC - Integrated Aviation Consortium ;;;
; G-FLTB ;British Aerospace 146-200; CY87 ; 3 Dec 2008 ; 3 Dec 2008 ;G-FLTB Wicklow Hill ;;;
; G-FLTD ;British Aerospace 146-200; Y99 ; 24 Oct 2005 ; 19 Dec 2007 ;CC-CZP Aerovías DAP ;;;
; G-FLTF ;British Aerospace 146-200A; CY87 ; 3 Dec 2008 ; 3 Dec 2008 ;G-FLTF Rangefield Holdings ;;;
; G-HWPB ;British Aerospace 146-200A; Y90 ; 30 Nov 1994 ; 14 Nov 1995 ;G-HWPB Alpine Aviation ;lsd ;;
; G-OLHB ;British Aerospace 146-200; Y99 ; 24 Mar 1994 ; 24 Jan 1996 ;G-OLHB Alpine Aviation ;lsd ;;
; G-OZRH ;British Aerospace 146-200; Y93 ; 22 May 2007 ; 3 Dec 2008 ;G-OZRH IAC - Integrated Aviation Consortium ;;;
; G-TBIC ;British Aerospace 146-200A; Y94 ; 31 Mar 2000 ; Jun 2007 ;G-TBIC IAC - Integrated Aviation Consortium ;lsd ;;
; G-WLCY ;British Aerospace 146-200; CY79 ; 24 Dec 1996 ; 16 Jan 1997 ;G-WLCY Debonair ;lsf USAir ;;
; G-BPNT ;British Aerospace 146-300; CY92 ; 29 Feb 2008 ; 8 May 2008 ;G-BPNT BAE Systems Asset Management ;;;
; G-BSNS ;British Aerospace 146-300; Y110 ; 5 Aug 2004 ; 23 Mar 2005 ;G-BSNS BAE Systems Asset Management ;lsd ;;
; G-BSXZ ;British Aerospace 146-300; C12Y82 ; 24 Jan 2002 ; 27 Jan 2002 ; Scrapped ;;;
; G-BTXN ;British Aerospace 146-300; Y112 ; 11 Dec 2004 ; 29 Mar 2005 ;G-BTXN BAE Systems Asset Management ;lsd ;;
; G-BUHC ;British Aerospace 146-300; Y110 ; 16 Jul 2004 ; 28 Feb 2005 ;G-BUHC BAE Systems Asset Management ;lsd ;;
; G-FLTC ;British Aerospace 146-300; Y110 ; 31 May 2007 ; 24 Oct 2008 ;G-FLTC Unknown ;lsd ;;
; G-OLXX ;British Aerospace Avro RJ70; Y82 ; 30 Jul 1995 ; 4 Oct 1995 ;G-OLXX Alpine Aviation ;lsd ;;
; G-FLTK ;McDonnell Douglas MD-83 (DC-9-83); Y170 ; 1 May 2008 ; 13 Nov 2008 ;ZS-SKB Safair ;;;
; G-FLTL ;McDonnell Douglas MD-83 (DC-9-83); Y170 ; 3 Dec 2008 ; 3 Dec 2008 ;G-FLTL Bajoran ;;;
; G-FLTM ;McDonnell Douglas MD-83 (DC-9-83); Y170 ; 1 Jun 2007 ; 3 Dec 2008 ;G-FLTM Aviajet ;lsd ;;
