;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-MIDV ;Airbus A320-232; CY156 ; 30 Jan 2001 ; 1 Feb 2001 ;G-MIDV bmi British Midland ;lsd ;;
; G-MIDW ;Airbus A320-232; CY156 ; 29 Mar 2000 ; 1 Feb 2001 ;G-MIDW bmi British Midland ;lsd, Star Alliance cs ;;
; G-MIDX ;Airbus A320-232; CY156 ; 21 Mar 2000 ; 1 Feb 2001 ;G-MIDX bmi British Midland ;lsd ;;
; G-MIDY ;Airbus A320-232; CY156 ; 28 Jun 1999 ; 1 Feb 2001 ;G-MIDY bmi British Midland ;;;
; G-MIDZ ;Airbus A320-232; CY156 ; 19 Jan 1999 ; 1 Feb 2001 ;G-MIDZ bmi British Midland ;lsd ;;
; G-MIDA ;Airbus A321-231; CY195 ; 4 Oct 1999 ; 1 Feb 2001 ;G-MIDA bmi British Midland ;lsd ;;
; G-MIDC ;Airbus A321-231; CY195 ; 7 Nov 2000 ; 1 Feb 2001 ;G-MIDC bmi British Midland ;;;
; G-MIDE ;Airbus A321-231; CY195 ; 14 Aug 1998 ; 1 Feb 2001 ;G-MIDE bmi British Midland ;lsd ;;
; G-MIDF ;Airbus A321-231; CY195 ; 24 Apr 1998 ; 1 Feb 2001 ;G-MIDF bmi British Midland ;lsd ;;
; G-MIDH ;Airbus A321-231; CY195 ; 22 Mar 1999 ; 1 Feb 2001 ;G-MIDH bmi British Midland ;;;
; G-MIDI ;Airbus A321-231; CY195 ; 26 Mar 1999 ; 1 Feb 2001 ;G-MIDI bmi British Midland ;lsd ;;
; G-MIDJ ;Airbus A321-231; CY195 ; 16 Jul 1999 ; 1 Feb 2001 ;G-MIDJ bmi British Midland ;lsd ;;
; G-MIDK ;Airbus A321-231; CY195 ; 12 Jan 2000 ; 1 Feb 2001 ;G-MIDK bmi British Midland ;lsd ;;
; G-MIDL ;Airbus A321-231; CY195 ; 22 Feb 2000 ; 1 Feb 2001 ;G-MIDL bmi British Midland ;;;
; G-WLAD ;BAC 1-11-304AX One-Eleven;; 5 Nov 1985 ; 15 May 1987 ;G-WLAD Manx Airlines ;lsf Airways International Cymru ;;
; G-AXCP ;BAC 1-11-401AK One-Eleven;; 20 Oct 1982 ; 10 Jan 1983 ;G-AXCP Dan-Air London ;lsf Dan-Air London ;;
; G-AXLL ;BAC 1-11-523FJ One-Eleven;; 17 Feb 1970 ; 7 Mar 1973 ;PP-SDT Transbrasil ;;;
; G-AXLM ;BAC 1-11-523FJ One-Eleven;; 20 Jan 1974 ; 4 Feb 1974 ;PP-SDV Transbrasil ;lsf British Aircraft Corporation (BAC) ;;
; G-AXLN ;BAC 1-11-523FJ One-Eleven;; 25 Sep 1973 ; 25 Sep 1973 ;PP-SDU Transbrasil ;lsf British Aircraft Corporation (BAC) ;;
; EI-BTR ;Boeing 737-2Q8(A);; 2 May 1988 ; 22 Dec 1988 ;HA-LEA Malév Hungarian Airlines ;lsd ;;
; OO-TEH ;Boeing 737-2M8(A);; 28 Mar 1988 ; 1 Jun 1988 ;OO-TEH TEA - Trans European Airlines ;lsf TEA - Trans European Airlines ;;
; OO-TEK ;Boeing 737-2Q9(A);; 12 Oct 1986 ; 29 Nov 1986 ;OO-TEK TEA - Trans European Airlines ;lsf TEA - Trans European Airlines ;;
; G-BYZJ ;Boeing 737-3Q8;; 11 Jan 2000 ; 1 Feb 2001 ;G-BYZJ bmi British Midland ;lsd, Star Alliance cs ;;
; G-ECAS ;Boeing 737-36N;; 16 Dec 1996 ; 1 Feb 2001 ;G-ECAS bmi British Midland ;lsd ;;
; G-OBMA ;Boeing 737-33A;; 18 Nov 1987 ; 16 Nov 1993 ;VH-CZV Ansett Australia ;lsd ;;
; G-OBMB ;Boeing 737-33A;; 9 Dec 1987 ; 15 Dec 1993 ;VH-CZW Ansett Australia ;lsd ;;
; G-OBMC ;Boeing 737-33A;; 9 Jan 1989 ; 1 Feb 1994 ;XA-SGJ TAESA ;lsd ;;
; G-OBMD ;Boeing 737-33A;; 10 Feb 1989 ; 11 Nov 1998 ;G-IGOI Go Fly ;lsd ;;
; G-OBMH ;Boeing 737-33A;; 19 Mar 1990 ; 1 Feb 2001 ;G-OBMH bmi British Midland ;lsd ;;
; G-OBMJ ;Boeing 737-33A;; 22 Mar 1990 ; 3 Dec 2000 ;VH-CZQ Ansett Australia ;lsd ;;
; G-OBML ;Boeing 737-3Q8;; 20 Nov 1991 ; 22 Feb 1997 ;B-2980 Shanghai Airlines ;lsd ;;
; G-OBMP ;Boeing 737-3Q8;; 10 Jan 1992 ; 1 Feb 2001 ;G-OBMP bmi British Midland ;lsd ;;
; G-ODSK ;Boeing 737-37Q;; 22 Jul 1997 ; 1 Feb 2001 ;G-ODSK bmi British Midland ;lsd ;;
; G-OJTW ;Boeing 737-36N;; 26 Apr 1997 ; 1 Feb 2001 ;G-OJTW bmi British Midland ;lsd ;;
; G-SMDB ;Boeing 737-36N;; 15 Mar 1997 ; 1 Feb 2001 ;G-SMDB bmi British Midland ;lsd ;;
; G-OBME ;Boeing 737-4Y0; Y156 ; 25 Oct 1988 ; 8 Jan 1989 ; Written Off ;lsd ;;
; G-OBMF ;Boeing 737-4Y0; CY150 ; 4 Nov 1988 ; 6 Dec 2000 ;N868AC AerCo ;lsd ;;
; G-OBMG ;Boeing 737-4Y0; CY150 ; 31 Mar 1989 ; 30 Mar 1999 ;OK-TVR Travel Service ;lsd ;;
; G-OBMK ;Boeing 737-4S3;; 6 Apr 1992 ; 17 Mar 1997 ;G-OGBA GB Airways ;lsd ;;
; G-OBMM ;Boeing 737-4Y0; CY150 ; 6 Dec 1991 ; 1 Feb 2001 ;G-OBMM bmi British Midland ;lsd ;;
; G-OBMN ;Boeing 737-46B;; 5 Nov 1991 ; 19 Dec 1997 ;EC-GRX Futura ;lsd ;;
; G-OBMO ;Boeing 737-4Q8;; 13 Mar 1992 ; 24 May 2000 ;EC-HNB Air Europa ;lsd ;;
; G-SFBH ;Boeing 737-46N;; 28 May 1997 ; 1 Feb 2001 ;G-SFBH bmi British Midland ;lsd ;;
; G-BVKA ;Boeing 737-59D;; 3 Feb 1994 ; 1 Feb 2001 ;G-BVKA bmi British Midland ;lsd ;;
; G-BVKB ;Boeing 737-59D; CY117 ; 24 Mar 1994 ; 1 Feb 2001 ;G-BVKB bmi British Midland ;;;
; G-BVKC ;Boeing 737-59D; CY117 ; 15 Apr 1994 ; 1 Feb 2001 ;G-BVKC bmi British Midland ;lsd ;;
; G-BVKD ;Boeing 737-59D;; 15 Nov 1994 ; 1 Feb 2001 ;G-BVKD bmi British Midland ;;;
; G-BVZE ;Boeing 737-59D; CY117 ; 22 Feb 1995 ; 1 Feb 2001 ;G-BVZE bmi British Midland ;;;
; G-BVZF ;Boeing 737-59D; CY117 ; 28 Mar 1995 ; 8 Feb 2000 ;G-GFFA British Airways ;lsd ;;
; G-BVZG ;Boeing 737-5Q8; CY117 ; 12 Apr 1995 ; 1 Feb 2001 ;G-BVZG bmi British Midland ;lsd ;;
