;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-CNA ;Airbus A300B4-120;; 1 Jan 1994 ; 13 Dec 2001 ;TC-OYC Bosphorus European Airways ;;;
; OY-CNK ;Airbus A300B4-120;; 5 Oct 1995 ; 13 Dec 2001 ;TC-OIM Bosphorus European Airways ;;;
; OY-CNL ;Airbus A300B4-120;; 1 Jan 1994 ; 13 Dec 2001 ;TC-COA Bosphorus European Airways ;;;
; OY-CNB ;Airbus A320-212;; 20 Mar 1997 ; 1 May 2002 ;OY-CNB MyTravel Airways ;lsd ;;
; OY-CNC ;Airbus A320-211;; 4 Mar 1997 ; 1 May 2002 ;OY-CNC MyTravel Airways ;lsd ;;
; OY-CND ;Airbus A320-231;; 1 Jan 1994 ; 19 Feb 1997 ;G-RDVE Airtours International Airways ;;;
; OY-CNE ;Airbus A320-231;; 3 Dec 1993 ; 18 Mar 1997 ;G-DJAR Airtours International Airways ;;;
; OY-CNF ;Airbus A320-231;; 1 Jan 1994 ; 1 Nov 1996 ;G-TMDP Airtours International Airways ;;;
; OY-CNG ;Airbus A320-231;; 1 Jan 1994 ; 10 Dec 1996 ;G-TICL Airtours International Airways ;;;
; OY-CNH ;Airbus A320-231;; 1 Jan 1994 ; 28 Jan 1997 ;G-COEZ Airtours International Airways ;;;
; OY-CNI ;Airbus A320-231;; 1 Jan 1994 ; 21 Jan 1997 ;G-VCED Airtours International Airways ;;;
; OY-CNM ;Airbus A320-211;; 22 Nov 1996 ; 1 May 2002 ;OY-CNM MyTravel Airways ;lsd ;;
; OY-CNN ;Airbus A320-212; Y177 ; 20 Aug 2001 ; 1 May 2002 ;OY-CNN MyTravel Airways ;lsd ;;
; OY-CNP ;Airbus A320-212;; 26 Jan 1997 ; 1 May 2002 ;OY-CNP MyTravel Airways ;;;
; OY-CNR ;Airbus A320-212; Y177 ; 14 Nov 2000 ; 1 May 2002 ;OY-CNR MyTravel Airways ;lsd ;;
; OY-CNW ;Airbus A320-212;; 27 Nov 1996 ; 1 May 2002 ;OY-CNW MyTravel Airways ;lsd ;;
; G-MOJO ;Airbus A330-243;; 4 Nov 2001 ; 1 May 2002 ;G-MOJO MyTravel ;lsf Airtours International Airways ;;
; OY-VKF ;Airbus A330-243;; 29 Nov 2001 ; 1 May 2002 ;OY-VKF MyTravel Airways ;;;
; OY-VKG ;Airbus A330-343; Y408 ; 24 Jul 2000 ; 1 May 2002 ;OY-VKG MyTravel Airways ;;;
; OY-VKH ;Airbus A330-343; Y408 ; 10 Aug 2000 ; 1 May 2002 ;OY-VKH MyTravel Airways ;;;
; OY-VKI ;Airbus A330-343; Y408 ; 15 Sep 2000 ; 1 May 2002 ;OY-VKI MyTravel Airways ;;;
; OY-CNS ;McDonnell Douglas DC-10-10;; 19 Dec 1996 ; 29 Aug 2000 ;G-DPSP Airtours International Airways ;;;
; OY-CNT ;McDonnell Douglas DC-10-10;; 31 May 1995 ; 14 Feb 2001 ;N833AA FSBU First Security Bank of Utah ;;;
; OY-CNU ;McDonnell Douglas DC-10-10;; 15 May 1995 ; 1 Aug 2000 ;G-TAOS Airtours International Airways ;;;
; OY-CNY ;McDonnell Douglas DC-10-10;; 9 May 1995 ; 25 Oct 2000 ;G-TDTW Airtours International Airways ;;;
; OY-CNO ;McDonnell Douglas DC-10-30;; 9 Apr 1997 ; 21 Apr 1998 ;OY-CNO Airtours International Airways ;;;
