;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N102KH ;Boeing 737-306(BDSF); Cargo ; 28 May 2005 ; 8 Sep 2008 ;EC-KVD Swiftair ;lsd ;;
; N103KH ;Boeing 737-3M8(BDSF); Cargo ; 1 Oct 2004 ; 29 Oct 2007 ;EI-DZU GECAS ;lsd ;;
; N105KH ;Boeing 737-3Y0(BDSF); Cargo ; 22 Apr 2005 ; 27 Jun 2008 ;UR-FAA Ukraine International Airlines ;lsd ;;
; N106KH ;Boeing 737-3Y0(BDSF); Cargo ; 12 Sep 2005 ; 11 Dec 2008 ;B-2898 Donghai Airlines ;lsd ;;
; N107KH ;Boeing 737-3M8(BDSF); Cargo ; 11 Jul 2005 ; 7 Apr 2009 ;EC-LAC Swiftair ;lsd ;;
; N108KH ;Boeing 737-3Y0(BDSF); Cargo ; 1 Aug 2005 ; 13 Feb 2009 ;B-2897 Donghai Airlines ;lsd ;;
; N111KH ;Boeing 737-375(BDSF); Cargo ; 17 Jun 2005 ; 10 Jul 2008 ;EC-KTZ Swiftair ;lsd ;;
; N112PS ;McDonnell Douglas DC-9-15(F); Cargo ; 17 Mar 1992 ; 30 Jul 2001 ;N112PS Skyway Enterprises ;lsf Aircraft Leasing Inc ;;
; N563PC ;McDonnell Douglas DC-9-15(F); Cargo ; 25 Jan 1995 ; 12 Dec 2001 ;N563PC C&M Airways ;lsf Aircraft Leasing Inc ;;
; N564PC ;McDonnell Douglas DC-9-15(F); Cargo ; 20 Oct 1993 ; Sep 2001 ;HK-4246X Lineas Aereas Suramericanas (LAS Cargo) ;lsf Aircraft Leasing Inc ;;
