;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; YU-PAA ;Embraer EMB-135BJ Legacy 600; VIP ; 1 Jun 2021 ;; 14 Years ;;
; YU-PEE ;Embraer EMB-135BJ Legacy; VIP ; 1 Feb 2022 ;; 14.8 Years ;;
