;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; F-OZIP ;ATR 72-600 (72-212A); Y70 ; 3 Dec 2016 ;; 5.3 Years ;;
; F-OZKN ;ATR 72-600 (72-212A); Y70 ; 7 Dec 2017 ;; 4.2 Years ;;
; F-OZLI ;ATR 72-600 (72-212A); Y70 ; 10 Dec 2016 ;; 5.3 Years ;;
; F-OZNO ;ATR 72-600 (72-212A); Y70 ; 15 Dec 2017 ;; 4.2 Years ;;
