;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; OE-IBK ;Embraer EMB-135BJ Legacy; VIP ; 11 Dec 2009 ;; 12.3 Years ;;
; OE-IML ;Embraer EMB-135BJ Legacy 650; VIP ; 5 Oct 2011 ;; 10.5 Years ;;
; OE-IRK ;Embraer EMB-135BJ Legacy 600; VIP ; 17 Apr 2018 ;; 16.8 Years ;;
; OE-ITA ;Embraer EMB-135BJ Legacy 650; VIP ; 8 Oct 2013 ;; 11.2 Years ;;
; OE-LAK ;Embraer EMB-135BJ Legacy; VIP ; 12 Nov 2020 ;; 14.9 Years ;;
