;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N305VA ;Boeing 737-247;; 21 Feb 1995 ; 1 Feb 1997 ; Scrapped ;lsd ;;
; N308VA ;Boeing 737-247;; 27 Jan 1995 ; Sep 1996 ;N902WC LorAir ;;;
; N309VA ;Boeing 737-247;; 1 Mar 1996 ; 14 Jul 1997 ;N309VA Jet Express ;lsd ;;
; N7375F ;Boeing 737-291;; 29 May 1998 ; Mar 2000 ;PK-LID Lion Air ;lsd ;;
