;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; F-HMLA ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ;; 11.6 Years ;;
; F-HMLC ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ;; 11.6 Years ;;
; F-HMLD ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ;; 11.2 Years ;;
; F-HMLE ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ;; 11.2 Years ;;
; F-HMLF ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ;; 11.2 Years ;;
; F-HMLG ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ;; 11.1 Years ;;
; F-HMLH ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ;; 11 Years ;;
; F-HMLI ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ;; 10.7 Years ;;
; F-HMLJ ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ;; 10.5 Years ;;
; F-HMLK ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ;; 10.5 Years ;;
; F-HMLL ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ; Parked MXN ; 10.4 Years ;;
; F-HMLM ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ; Parked LJU ; 10 Years ;;
; F-HMLN ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 31 Mar 2013 ; Parked LJU ; 9.9 Years ;;
; F-HMLO ;Bombardier CRJ-1000EL (CL-600-2E25); Y100 ; 19 Feb 2015 ;; 7.1 Years ;;
; F-HBXA ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 31 Mar 2013 ;; 13.6 Years ;;
; F-HBXB ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 31 Mar 2013 ;; 13.4 Years ;;
; F-HBXC ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 31 Mar 2013 ;; 13.3 Years ;;
; F-HBXD ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 31 Mar 2013 ;; 13 Years ;;
; F-HBXE ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 31 Mar 2013 ;; 12.8 Years ;;
; F-HBXF ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 31 Mar 2013 ;; 12.6 Years ;;
; F-HBXG ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 31 Mar 2013 ;; 12.3 Years ;;
; F-HBXH ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 2 May 2015 ;; 12 Years ;;
; F-HBXI ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 31 Mar 2013 ;; 11.9 Years ;;
; F-HBXJ ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 31 Mar 2013 ;; 11.7 Years ;;
; F-HBXK ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 31 Mar 2013 ; Parked, lsd ; 18.9 Years ;;
; F-HBXL ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 31 Mar 2013 ;lsd ; 18.9 Years ;;
; F-HBXM ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 31 Mar 2013 ;lsd ; 18.8 Years ;;
; F-HBXN ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 31 Mar 2013 ;lsd ; 18.8 Years ;;
; F-HBXO ;Embraer ERJ-170LR (ERJ-170-100 LR); Y76 ; 31 Mar 2013 ;lsd ; 17.9 Years ;;
; F-HBLA ;Embraer ERJ-190LR (ERJ-190-100 LR); Y100 ; 31 Mar 2013 ;lsd ; 15.4 Years ;;
; F-HBLB ;Embraer ERJ-190LR (ERJ-190-100 LR); Y100 ; 31 Mar 2013 ; Parked, lsd ; 15.3 Years ;;
; F-HBLC ;Embraer ERJ-190LR (ERJ-190-100 LR); Y100 ; 31 Mar 2013 ;lsd ; 14.9 Years ;;
; F-HBLD ;Embraer ERJ-190LR (ERJ-190-100 LR); Y100 ; 31 Mar 2013 ;lsd ; 14.5 Years ;;
; F-HBLE ;Embraer ERJ-190LR (ERJ-190-100 LR); Y100 ; 31 Mar 2013 ;lsd ; 14.4 Years ;;
; F-HBLF ;Embraer ERJ-190LR (ERJ-190-100 LR); Y100 ; 31 Mar 2013 ;lsd ; 14 Years ;;
; F-HBLG ;Embraer ERJ-190STD (ERJ-190-100); Y100 ; 31 Mar 2013 ;; 13.1 Years ;;
; F-HBLH ;Embraer ERJ-190STD (ERJ-190-100); Y100 ; 31 Mar 2013 ;; 13 Years ;;
; F-HBLI ;Embraer ERJ-190STD (ERJ-190-100); Y100 ; 31 Mar 2013 ;; 12.7 Years ;;
; F-HBLJ ;Embraer ERJ-190STD (ERJ-190-100); Y100 ; 31 Mar 2013 ;; 12.5 Years ;;
; F-HBLK ;Embraer ERJ-190STD (ERJ-190-100); Y100 ; 21 Dec 2018 ;Cpt. François Debost, lsd ; 3.2 Years ;;
; F-HBLL ;Embraer ERJ-190STD (ERJ-190-100); Y100 ; 16 May 2019 ;lsd ; 2.8 Years ;;
; F-HBLM ;Embraer ERJ-190STD (ERJ-190-100); Y100 ; 22 Aug 2019 ;lsd ; 2.6 Years ;;
; F-HBLN ;Embraer ERJ-190STD (ERJ-190-100); Y100 ; 20 Sep 2019 ;lsd ; 2.5 Years ;;
; F-HBLO ;Embraer ERJ-190STD (ERJ-190-100); Y100 ; 18 Oct 2019 ;lsd ; 2.5 Years ;;
