;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-GIZJ ;Airbus A300B4-203;; 17 Aug 1986 ; 3 May 1989 ;F-WWAG South African Airways ;501, lsf South African Airways ;;
; C-GIZL ;Airbus A300B4-203;; 3 Aug 1986 ; Mar 1989 ;ZS-SDF South African Airways ;Herbert Hollick-Kenyon, 502, lsf South African Airways ;;
; C-GIZN ;Airbus A300C4-203;; 30 Aug 1986 ; 1 Aug 1987 ;ZS-SDG South African Airways ;Herbert Hollick-Kenyon, 503, lsf South African Airways ;;
; C-FGWD ;Airbus A310-304; C24Y164 ; 25 Nov 1987 ; 15 Jan 1990 ;C-FGWD Canadian Airlines International ;G. Levine Leigh, 803 ;;
; C-FHWD ;Airbus A310-304; C24Y164 ; 28 Nov 1987 ; 15 Jan 1990 ;C-FHWD Canadian Airlines International ;Don C. Braun, 804 ;;
; C-FNWD ;Airbus A310-304; C24Y164 ; 22 Dec 1987 ; 15 Jan 1990 ;C-FNWD Canadian Airlines International ;Jack Moar, 805 ;;
; C-FSWD ;Airbus A310-304; C24Y164 ; 21 Jan 1988 ; 15 Jan 1990 ;C-FSWD Canadian Airlines International ;A.M. 'Matt' Berry, 801 ;;
; C-FWDX ;Airbus A310-304; C24Y164 ; 31 Jan 1988 ; 15 Jan 1990 ;C-FWDX Canadian Airlines International ;H.W. 'Harry' Hayter, 802 ;;
; C-GBWD ;Airbus A310-304; C24Y164 ; 23 Feb 1988 ; 15 Jan 1990 ;C-GBWD Canadian Airlines International ;C.C. 'Carl' Agar, 806 ;;
; C-GCWD ;Airbus A310-304; C24Y164 ; 20 Mar 1988 ; 15 Jan 1990 ;C-GCWD Canadian Airlines International ;S.R. 'Stan' McMillan, 807 ;;
; C-GDWD ;Airbus A310-304; C24Y164 ; 29 Mar 1988 ; 15 Jan 1990 ;C-GDWD Canadian Airlines International ;T. Rusty Blakey, 808 ;;
; C-GIWD ;Airbus A310-304; C24Y164 ; 19 May 1988 ; 15 Jan 1990 ;C-GIWD Canadian Airlines International ;G.W.C. 'Grant' McConachie, 809 ;;
; C-GJWD ;Airbus A310-304; C24Y164 ; 25 Aug 1988 ; 15 Jan 1990 ;C-GJWD Canadian Airlines International ;Sheldon Luck, 810 ;;
; C-GKWD ;Airbus A310-304; C24Y164 ; 30 Aug 1988 ; 15 Jan 1990 ;C-GKWD Canadian Airlines International ;W.R. 'Wop' May, 811 ;;
; C-GLWD ;Airbus A310-304; C24Y164 ; 29 Sep 1988 ; 15 Jan 1990 ;C-GLWD Canadian Airlines International ;C.H. 'Punch' Dickins, 812 ;;
; C-FDJC ;Boeing 747-1D1;; 1975 ; 15 Dec 1989 ;C-FDJC Nationair ;Phil Garrett, 399 ;;
; C-FFUN ;Boeing 747-1D1;; Dec 1974 ; 17 May 1990 ;C-FFUN Nationair ;Romeo Vachon, 398 ;;
; C-FTOB ;Boeing 747-133;; 28 Oct 1986 ; 6 Jun 1990 ;N621FE FedEx Express ;H. A. Doc Oaks, 302 ;;
; C-GXRA ;Boeing 747-211B;; 13 Nov 1980 ; 1 Oct 1986 ;G-GLYN British Caledonian ;Herbert Hollick-Kenyon, 397 ;;
; C-GXRD ;Boeing 747-211B;; 25 Apr 1979 ; 18 Mar 1987 ;G-NIGB British Caledonian ;H.A. 'Doc' Oaks , 396 ;;
; C-GFHX ;McDonnell Douglas DC-10-30;; 18 Oct 1981 ; 2 May 1988 ;C-GFHX Canadian Airlines International ;Sir Stan McMillan, 103, lsd ;;
; C-GXRB ;McDonnell Douglas DC-10-30; Y301 ; 14 Dec 1978 ; 19 Apr 1989 ;EI-BZD Garuda Indonesia ;C.H. "Punch" Dickens, 101 ;;
; C-GXRC ;McDonnell Douglas DC-10-30;; 3 Nov 1978 ; 27 Sep 1988 ;OH-LHE Finnair ;W.R. 'Wop' May, 102 ;;
