;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; B-2517 ;Boeing 737-3W0;; Jul 1992 ; Mar 2004 ;B-2517 China Eastern Airlines ;;;
; B-2518 ;Boeing 737-3W0; Y148 ; Jul 1992 ; 2003 ;B-2518 China Eastern Airlines ;;;
; B-2538 ;Boeing 737-3W0;; 1993 ; 26 Jan 2004 ;B-2538 China Eastern Airlines ;;;
; B-2539 ;Boeing 737-3Y0;; 1993 ; 25 Dec 1999 ;B-2539 China Southern Airlines ;lsd ;;
; B-2540 ;Boeing 737-3W0; Y148 ; 11 Jan 1993 ; 20 Jul 1994 ; Written Off ;;;
; B-2589 ;Boeing 737-3W0; Y148 ; 3 Nov 1992 ; 17 Apr 2004 ;B-2589 China Eastern Airlines ;;;
; B-2594 ;Boeing 737-341;; 17 Aug 1992 ; 22 Nov 2003 ;B-2594 China Eastern Airlines ;;;
; B-2935 ;Boeing 737-37K;; 8 Dec 1994 ; 28 Feb 1995 ;B-2935 Zhongyuan Aviation ;;;
; B-2955 ;Boeing 737-33A; Y148 ; 15 Feb 1995 ; 15 Mar 2004 ;B-2955 China Eastern Airlines ;lsd ;;
; B-2956 ;Boeing 737-33A; Y148 ; 22 Feb 1995 ; 4 Nov 2003 ;B-2956 China Eastern Airlines ;lsd ;;
; B-2958 ;Boeing 737-3W0; Y148 ; 6 Jun 1995 ; Jan 2004 ;B-2958 China Eastern Airlines ;;;
; B-2966 ;Boeing 737-33A; Y148 ; 25 Jan 1996 ; Mar 2004 ;B-2966 China Eastern Airlines ;lsd ;;
; B-2981 ;Boeing 737-3W0; Y148 ; 21 Aug 1997 ; 25 Aug 2003 ;B-2981 China Eastern Airlines ;;;
; B-2983 ;Boeing 737-3W0; Y148 ; 23 Oct 1997 ; 22 Nov 2003 ;B-2983 China Eastern Airlines ;;;
; B-2985 ;Boeing 737-3W0; Y148 ; 12 Nov 1997 ; 29 Nov 2003 ;B-2985 China Eastern Airlines ;;;
; B-2986 ;Boeing 737-3W0; Y148 ; 2 Dec 1997 ; Mar 2004 ;B-2986 China Eastern Airlines ;;;
; B-2502 ;Boeing 737-7W0;; 7 Jul 1999 ; 30 Jul 2003 ;B-2502 China Eastern Airlines ;;;
; B-2503 ;Boeing 737-7W0;; 14 Jun 1999 ; Jun 2003 ;B-2503 China Eastern Airlines ;;;
; B-2639 ;Boeing 737-7W0;; 8 Dec 1998 ; Aug 2003 ;B-2639 China Eastern Airlines ;;;
; B-2640 ;Boeing 737-7W0;; 16 Dec 1998 ; 13 Mar 2004 ;B-2640 China Eastern Airlines ;;;
; B-2568 ;Boeing 767-3W0ER;; 26 Jul 1996 ; 5 Oct 2005 ;B-2568 China Eastern Airlines ;;;
; B-2569 ;Boeing 767-3W0ER;; 11 Sep 1996 ; 2 Aug 2003 ;B-2569 China Eastern Airlines ;;;
; B-5001 ;Boeing 767-3W0ER;; 30 Jan 1997 ; 1 Apr 2003 ;B-5001 China Eastern Airlines ;;;
; B-3013 ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 2 Nov 2001 ; Mar 2004 ;B-3013 China Eastern Airlines ;;;
; B-3019 ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; Mar 2002 ; Mar 2004 ;B-3019 China Eastern Airlines ;;;
; B-3021 ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 19 Jan 2002 ; Mar 2004 ;B-3021 China Eastern Airlines ;;;
; B-3070 ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 22 Jun 2002 ; Mar 2004 ;B-3070 China Eastern Airlines ;;;
; B-3071 ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 8 Oct 2002 ; Jul 2004 ;B-3071 China Eastern Airlines ;;;
; B-3072 ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 13 Nov 2002 ; 21 Nov 2004 ; Written Off ;;;
