;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N9067U ;Boeing 737-222;; Feb 2000 ;; Scrapped ;;;
; P4-PTA ;Boeing 737-291;; 26 Jun 1996 ; 23 Apr 1997 ;C-GVJB Vistajet ;lsf Pacific Transair ;;
; RP-C1938 ;Boeing 737-222; Y119 ; 1 Nov 1995 ; Dec 2000 ; Stored ;lsd ;;
; RP-C2020 ;Boeing 737-222;; 3 Oct 1996 ;; Stored ;;;
; RP-C2021 ;Boeing 737-222;; 2 Jan 1997 ;; Scrapped ;;;
; RP-C2022 ;Boeing 737-222;; 19 Feb 1997 ;; Scrapped ;;;
; RP-C2023 ;Boeing 737-222; F8Y101 ; 18 Apr 1997 ;; Scrapped ;;;
; RP-C2024 ;Boeing 737-222;; 2 Jun 1997 ;; Scrapped ;;;
; RP-C2025 ;Boeing 737-222;; 17 Aug 1997 ; 28 Mar 2010 ;RP-C2025 Airphil Express ;;;
; RP-C2026 ;Boeing 737-222;; 17 Aug 1997 ; 4 Jan 2001 ;PK-JGS Jatayu Airlines ;;;
; RP-C3010 ;Boeing 737-2H4(A);; 16 Mar 1999 ; 19 Apr 2000 ; Written Off ;;;
; RP-C3011 ;Boeing 737-2H4(A);; 16 Mar 1999 ; 28 Mar 2010 ;RP-C3011 Airphil Express ;;;
; RP-C3012 ;Boeing 737-2H4(A);; 19 Mar 1999 ; 28 Mar 2010 ;RP-C3012 Airphil Express ;;;
; RP-C3015 ;Boeing 737-2H4(A);; 1 Apr 1999 ; 28 Mar 2010 ;RP-C3015 Airphil Express ;;;
; RP-C8001 ;Boeing 737-2B7(A); Y122 ; 4 Sep 2003 ; 2004 ; Stored ;;;
; RP-C8002 ;Boeing 737-2B7(A); Y122 ; 25 Sep 2003 ; 2007 ; Stored ;;;
; RP-C8003 ;Boeing 737-2B7(A); Y122 ; 29 Oct 2003 ; 2007 ; Stored ;;;
; RP-C8006 ;Boeing 737-2B7(A); Y122 ; Jun 2004 ;; Partially Preserved ;;;
; RP-C8007 ;Boeing 737-2B7(A); Y122 ; 10 Mar 2005 ; 25 May 2012 ;N878DG Aerway Leasing ;;;
; RP-C8009 ;Boeing 737-2B7(A); Y122 ; 24 Aug 2004 ; 2008 ; Preserved ;;;
; RP-C8011 ;Boeing 737-247(A);; 30 May 2006 ; 28 Mar 2010 ;RP-C8011 Airphil Express ;;;
; RP-C8022 ;Boeing 737-247(A); Y122 ; 28 Dec 2006 ; 25 May 2012 ;N607DG Aerway Leasing ;lsf Celtic Capital ;;
; TF-ABG ;Boeing 737-266(A);; 11 Jan 1996 ; 12 Mar 1997 ;EI-CNP Aerolineas Argentinas ;lsf Air Atlanta Icelandic ;;
; EI-BZM ;Boeing 737-3Y0;; 24 Apr 2001 ; 22 Dec 2003 ;PK-GHU Garuda Indonesia ;lsd ;;
; EI-BZN ;Boeing 737-3Y0; Y141 ; 28 Apr 2001 ; 29 Oct 2003 ;EI-BZN Philippine Airlines ;lsd ;;
; RP-C4007 ;Boeing 737-332; Y148 ; Apr 2008 ; Nov 2009 ;N259DG Aerway Leasing ;;;
; 9M-MMX ;Boeing 737-4H6;; 1999 ; 6 Jun 1999 ;9M-MMX Malaysia Airlines ;lsf Malaysia Airlines ;;
; 9M-MQE ;Boeing 737-4H6;; 20 Dec 1998 ; 28 Mar 1999 ;9M-MQE Malaysia Airlines ;lsf Malaysia Airlines ;;
; RP-C3016 ;De Havilland Canada DHC-8-314Q Dash 8; Y56 ; 10 Dec 2007 ; May 2008 ;RP-C3016 PAL Express ;;;
; RP-C3017 ;De Havilland Canada DHC-8-314Q Dash 8; Y56 ; 25 Mar 2008 ; May 2008 ;RP-C3017 PAL Express ;;;
; B-88888 ;McDonnell Douglas MD-82 (DC-9-82);; Oct 1998 ; Jun 2000 ;B-88888 U-Land Airlines ;lsf U-Land Airlines ;;
; B-88898 ;McDonnell Douglas MD-82 (DC-9-82);; Dec 1998 ; Mar 2000 ;B-88898 Pacific Airlines ;lsf U-Land Airlines ;;
; B-88899 ;McDonnell Douglas MD-82 (DC-9-82);; Jul 1998 ; May 2000 ;B-88899 U-Land Airlines ;lsf U-Land Airlines ;;
