;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LV-BET ;Airbus A320-233; Y168 ; 20 May 2006 ; 5 May 2016 ;LV-BET LATAM Airlines Argentina ;;;
; LV-BFO ;Airbus A320-233; Y168 ; 3 Sep 2006 ; 5 May 2016 ;LV-BFO LATAM Airlines Argentina ;oneworld cs ;;
; LV-BFY ;Airbus A320-233; Y168 ; 30 Sep 2006 ; 5 May 2016 ;LV-BFY LATAM Airlines Argentina ;;;
; LV-BGI ;Airbus A320-233; Y168 ; 30 Oct 2006 ; 5 May 2016 ;LV-BGI LATAM Airlines Argentina ;;;
; LV-BHU ;Airbus A320-233; Y168 ; 5 Apr 2009 ; 5 May 2016 ;LV-BHU LATAM Airlines Argentina ;;;
; LV-BOI ;Airbus A320-233; Y168 ; 8 Mar 2008 ; 5 May 2016 ;LV-BOI LATAM Airlines Argentina ;;;
; LV-BRA ;Airbus A320-233; Y168 ; Jun 2008 ; 5 May 2016 ;LV-BRA LATAM Airlines Argentina ;;;
; LV-BRY ;Airbus A320-233; Y168 ; 17 Sep 2008 ; 5 May 2016 ;LV-BRY LATAM Airlines Argentina ;;;
; LV-BSJ ;Airbus A320-233; Y168 ; 14 Nov 2008 ; 5 May 2016 ;LV-BSJ LATAM Airlines Argentina ;;;
; LV-BTM ;Airbus A320-233; Y168 ; 29 Dec 2008 ; 5 May 2016 ;LV-BTM LATAM Airlines Argentina ;;;
; LV-CKV ;Airbus A320-233; CY168 ; 1 Sep 2015 ; 5 May 2016 ;LV-CKV LATAM Airlines Argentina ;lsd ;;
; LV-CQS ;Airbus A320-233; Y168 ; 21 Dec 2011 ; 5 May 2016 ;LV-CQS LATAM Airlines Argentina ;;;
; LV-FUX ;Airbus A320-233; Y168 ; 29 Oct 2014 ; 5 May 2016 ;LV-FUX LATAM Airlines Argentina ;lsd ;;
; LV-BBI ;Boeing 737-230(A); Y124 ; 3 Jun 2005 ; Feb 2008 ;CC-CTO Sky Airline ;lsf LAN Airlines ;;
; LV-BBM ;Boeing 737-230(A);; 2 Jun 2005 ; 4 Jun 2007 ;CC-CRQ LAN Airlines ;lsf LAN Airlines ;;
; LV-BBO ;Boeing 737-230(A); Y124 ; 21 Jun 2005 ; 24 Dec 2007 ;CC-CTM Sky Airline ;lsf LAN Airlines ;;
; LV-BCB ;Boeing 737-230(A);; 4 Aug 2005 ; 12 Sep 2006 ;CC-CDH LAN Airlines ;lsf LAN Airlines ;;
; LV-BCD ;Boeing 737-230(A);; 30 Aug 2005 ; 31 Jul 2008 ;CC-CTF Sky Airline ;;;
; LV-BFD ;Boeing 767-31BER;; 15 Jul 2006 ; 4 Mar 2008 ;CC-CXL LAN Airlines ;lsf LAN Airlines ;;
; LV-BFU ;Boeing 767-316ER;; Sep 2006 ; 10 Dec 2008 ;CC-CRV LAN Airlines ;lsf LAN Airlines ;;
; LV-BFV ;Boeing 767-383ER;; Oct 2006 ; 4 Apr 2007 ;CC-CCZ LAN Airlines ;;;
; LV-BMR ;Boeing 767-316ER;; 24 Nov 2007 ; 29 Apr 2010 ;CC-BJA LAN Airlines ;lsf LAN Airlines ;;
; LV-BTE ;Boeing 767-375ER(WL); C30Y191 ; 29 Dec 2008 ; 18 Oct 2010 ;CC-CRG LAN Airlines ;lsd ;;
; LV-CDQ ;Boeing 767-316ER(WL); C30Y191 ; 2 Sep 2014 ; 5 May 2016 ;LV-CDQ LATAM Airlines Argentina ;;;
; LV-CFV ;Boeing 767-316ER(WL); C30Y191 ; 24 Apr 2012 ; 21 Dec 2015 ;CC-CWG LAN Airlines ;;;
; LV-CKU ;Boeing 767-316ER(WL); C30Y191 ; 12 Nov 2015 ; 5 May 2016 ;LV-CKU LATAM Airlines Argentina ;;;
