;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TC-TTA ;McDonnell Douglas MD-82 (DC-9-82);; 2 Jun 2006 ; Dec 2007 ; Stored ;;;
; TC-TTB ;McDonnell Douglas MD-82 (DC-9-82);; 25 Aug 2006 ; Dec 2007 ; Stored ;Ufuk ;;
