;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LV-ZXS ;Boeing 737-201;; Nov 2001 ; 4 Aug 2002 ;LV-ZXS Cardinal Lineas Aereas ;lsf Cardinal Lineas Aereas ;;
; P4-ARA ;Boeing 737-281;; 22 Oct 1996 ; 20 May 1998 ;OB-1746 Aero Continente ;lsf Aero Continente ;;
; P4-ARB ;Boeing 737-247;; 9 Oct 1996 ; 20 Jun 1998 ;P4-ARB Aero Continente ;lsf Aero Continente ;;
; G-MONB ;Boeing 757-2T7; Y235 ; 29 Dec 1995 ; 7 Mar 1996 ;G-MONB Monarch Airlines ;lsf Monarch Airlines ;;
; G-MONK ;Boeing 757-2T7; Y235 ; 29 Dec 1999 ; 8 Mar 2000 ;G-MONK Monarch Airlines ;lsf Monarch Airlines ;;
; G-OOOX ;Boeing 757-2Y0;; Dec 2000 ; Mar 2001 ;G-OOOX Air 2000 ;lsf Air 2000 ;;
; PH-AHE ;Boeing 757-27B;; Feb 1998 ; 18 May 1998 ;PH-AHE Air Holland ;lsf Air Holland ;;
; G-BRIF ;Boeing 767-204ER; Y290 ; 31 Dec 1994 ; 9 Mar 1995 ;G-BRIF Britannia Airways ;lsf Britannia Airways ;;
; LV-RCS ; Fokker F28-1000C Fellowship ;; 19 Sep 1991 ; Dec 1993 ;TC-52 Fuerza Aérea Argentina ;;;
; LV-ZSS ;McDonnell Douglas DC-9-34; Y105 ; 5 Jan 2000 ; 17 Jul 2002 ;N927L Pegasus Aviation ;lsd ;;
; LV-ZXE ;McDonnell Douglas DC-9-34;; 9 Nov 2000 ; Jan 2002 ;N928L Pegasus Aviation ;lsd ;;
; LV-YNA ;McDonnell Douglas DC-9-41; Y124 ; 12 Dec 1998 ; Nov 2002 ; Scrapped ;;;
; LV-YOA ;McDonnell Douglas DC-9-41; Y124 ; Jun 1998 ; Oct 2002 ; Scrapped ;;;
; LV-YPA ;McDonnell Douglas DC-9-41; Y124 ; May 1998 ; Sep 2002 ; Scrapped ;;;
; LV-ZXY ;McDonnell Douglas DC-9-41;; 14 Jun 2001 ; Jan 2002 ;N131NK Spirit Airlines ;lsf Spirit Airlines ;;
; LV-WTY ;McDonnell Douglas MD-81 (DC-9-81);; 9 May 1997 ;; Scrapped ;;;
; D-ALLT ;McDonnell Douglas MD-82 (DC-9-82);; 17 Dec 1994 ; 1 Jul 1995 ;D-ALLT Oasis International Airlines ;lsf Aero Lloyd ;;
; HB-INW ;McDonnell Douglas MD-82 (DC-9-82);; 5 Nov 1996 ; 2 May 1997 ;HB-INW Crossair ;lsf Crossair ;;
; LV-ZSU ;McDonnell Douglas MD-82 (DC-9-82);; Feb 2000 ; 14 Aug 2001 ;N823NK Spirit Airlines ;lsf Safair ;;
; HB-ISX ;McDonnell Douglas MD-83 (DC-9-83);; 3 Nov 1997 ; 1999 ;HB-ISX Crossair ;lsf Crossair ;;
; OE-LMD ;McDonnell Douglas MD-83 (DC-9-83);; 14 Dec 1996 ; 23 Apr 1997 ;OE-LMD Austrian Airlines ;lsf Austrian Airlines ;;
