;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N140DD ;ATR 42-300;; 1 Jun 1991 ; 30 Nov 1991 ;N140DD Executive Airlines ;;;
; N141DD ;ATR 42-300; Y46 ; 1 Jun 1991 ; 11 Nov 1991 ;N141DD Executive Airlines ;;;
; N142DD ;ATR 42-300; Y46 ; 1 Jun 1991 ; 1 Oct 1996 ;N142DD Simmons Airlines ;;;
; N143DD ;ATR 42-300; Y46 ; 1 Jun 1991 ; 2 Nov 1995 ;N143DD Executive Airlines ;;;
; N144DD ;ATR 42-300; Y46 ; 1 Jun 1991 ; 1 Oct 1997 ;N144DD Simmons Airlines ;;;
; N216AT ;ATR 42-300; Y46 ; 1 Jun 1991 ; 6 Mar 1995 ;N216AT Simmons Airlines ;;;
; N223AT ;ATR 42-300; Y46 ; 1 Jun 1991 ; Aug 1991 ;N223AT Executive Airlines ;lsd ;;
; N235RM ;ATR 42-300; Y46 ; 4 Jun 1991 ; Dec 1994 ;N235RM Simmons Airlines ;lsd ;;
; N242AT ;ATR 42-300; Y46 ; 11 Jun 1991 ; 2 Mar 1995 ;N242AT Simmons Airlines ;;;
; N249AT ;ATR 42-300; Y46 ; 30 Sep 1996 ; 1 May 1998 ;N249AT American Eagle ;;;
; N269AT ;ATR 42-300; Y46 ; 30 Oct 1991 ; 5 Mar 1998 ;N269AT Simmons Airlines ;ABS ;;
; N273AT ;ATR 42-300;; 29 Jun 1992 ; 26 Dec 1992 ;N273AT Executive Airlines ;;;
; N275BC ;ATR 42-300; Y46 ; 27 Nov 1991 ; 6 Apr 1998 ;N275BC Simmons Airlines ;;;
; N282AT ;ATR 42-300; Y46 ; 23 Jan 1992 ; 15 May 1998 ;N282AT American Eagle ;ABY ;;
; N293AT ;ATR 42-300; Y46 ; 1 Apr 1992 ; 1 May 1998 ;N293AT American Eagle ;ACA ;;
; N310DK ;ATR 42-300;; 24 Jun 1992 ; 24 May 1998 ;N310DK American Eagle ;;;
; N314AM ;ATR 42-300; Y46 ; 29 Aug 1992 ; 1 May 1998 ;N314AM American Eagle ;ACO ;;
; N319AM ;ATR 42-300; Y46 ; 28 Sep 1992 ; 1 May 1998 ;N319AM American Eagle ;ACE ;;
; N325AT ;ATR 42-300; Y46 ; 2 Dec 1996 ; 1 May 1998 ;N325AT American Eagle ;;;
; N327AT ;ATR 42-300;; 15 Feb 1993 ; 1 May 1998 ;N327AT American Eagle ;;;
; N274AT ;ATR 72-212; Y64 ; 2 Mar 1998 ; 1 May 1998 ;N274AT American Eagle ;;;
; N308AE ;ATR 72-212; Y64 ; Feb 1998 ; 1 May 1998 ;N308AE American Eagle ;308 ;;
; N348AE ;ATR 72-212; Y64 ; Jan 1998 ; 1 May 1998 ;N348AE American Eagle ;;;
; N408AT ;ATR 72-212; Y64 ; 1 Jan 1998 ; 1 May 1998 ;N408AT American Eagle ;;;
; N410AT ;ATR 72-212;; 1 Dec 1997 ; 1 May 1998 ;N410AT American Eagle ;;;
; N440AM ;ATR 72-212; Y64 ; 1 Nov 1997 ; 1 May 1998 ;N440AM American Eagle ;440 ;;
; N174AE ;Saab 340B; Y34 ; 1 Jun 1991 ; 15 May 1998 ;N174AE American Eagle ;SAA, lsd ;;
; N177AE ;Saab 340B; Y34 ; 1 Jun 1991 ; 15 May 1998 ;N177AE American Eagle ;SAB, lsd ;;
; N180AE ;Saab 340B; Y34 ; 1 Jun 1991 ; 15 May 1998 ;N180AE American Eagle ;SAC, lsd ;;
; N184AE ;Saab 340B; Y34 ; 1 Jun 1991 ; 15 May 1998 ;N184AE American Eagle ;SAD, lsd ;;
; N191AE ;Saab 340B; Y34 ; 1 Jun 1991 ; 15 May 1998 ;N191AE American Eagle ;SAE, lsd ;;
; N193AE ;Saab 340B; Y34 ; 1 Jun 1991 ; 15 May 1998 ;N193AE American Eagle ;SAF, lsd ;;
; N194AE ;Saab 340B; Y34 ; 1 Jun 1991 ; 15 May 1998 ;N194AE American Eagle ;SAG, lsd ;;
; N198AE ;Saab 340B; Y34 ; 1 Jun 1991 ; 15 May 1998 ;N198AE American Eagle ;SAH, lsd ;;
; N201AE ;Saab 340B; Y34 ; 1 Jun 1991 ; 15 May 1998 ;N201AE American Eagle ;SAJ, lsd ;;
