;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TF-JXG ;Boeing 737-7Q8(WL); Y148 ; 4 Apr 2009 ; 27 Aug 2009 ;OY-PSF Primera Air Scandinavia ;lsd ;;
; N977RY ;Boeing 737-86N(WL); Y189 ; 17 May 2008 ; 8 Sep 2008 ;N977RY Futura ;lsf Futura ;;
; OE-LNK ;Boeing 737-8Z9(WL); Y184 ; 1 Oct 2007 ; 25 Apr 2008 ;OE-LNK Lauda Air ;lsf Lauda Air ;;
; TF-JXD ;Boeing 737-8Q8(WL); Y189 ; 31 May 2007 ; 3 Jun 2009 ;OY-PSA Primera Air Scandinavia ;lsd, opby JetX Airlines ;;
; TF-JXE ;Boeing 737-8Q8(WL); Y189 ; 11 May 2007 ; 10 Jun 2009 ;OY-PSB Primera Air Scandinavia ;lsd, opby JetX Airlines ;;
; TF-JXF ;Boeing 737-86N(WL); Y189 ; 13 Apr 2007 ; 20 May 2009 ;OY-PSC Primera Air Scandinavia ;lsd, opby JetX Airlines ;;
; TF-JXH ;Boeing 737-86N(WL); Y189 ; 30 Apr 2008 ; 2 Jul 2009 ;OY-PSD Primera Air Scandinavia ;lsd, opby JetX Airlines ;;
; TF-JXI ;Boeing 737-809(WL); Y189 ; 18 Jan 2009 ; 19 Aug 2009 ;OY-PSE Primera Air Scandinavia ;;;
; TF-LLA ;Boeing 767-366ER;; 25 Sep 2007 ; 23 Apr 2008 ;P2-ANA Air Niugini ;lsf Icelandair ;;
; TF-JXC ;McDonnell Douglas MD-83 (DC-9-83); Y170 ; Apr 2008 ; Oct 2008 ;SX-BTM Sky Wings ;lsd ;;
