;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; B-3022 ;ATR 72-500 (72-212A); Y70 ; 30 Aug 1997 ; 12 Nov 2004 ;B-3022 China Southern Airlines ;;;
; B-3023 ;ATR 72-500 (72-212A); Y70 ; 7 Nov 1997 ; 12 Nov 2004 ;B-3023 China Southern Airlines ;;;
; B-3025 ;ATR 72-500 (72-212A); Y70 ; 26 Mar 1998 ; 12 Nov 2004 ;B-3025 China Southern Airlines ;;;
; B-3026 ;ATR 72-500 (72-212A); Y70 ; 31 May 1998 ; 12 Nov 2004 ;B-3026 China Southern Airlines ;;;
; B-3027 ;ATR 72-500 (72-212A); Y70 ; 29 Jun 1998 ; 12 Nov 2004 ;B-3027 China Southern Airlines ;;;
; B-2930 ;Boeing 737-31L;; 8 Dec 1993 ; 2004 ;B-2930 China Southern Airlines ;;;
; B-2931 ;Boeing 737-31L;; 31 Jan 1994 ; 2003 ;B-2931 China Southern Airlines ;;;
; B-2939 ;Boeing 737-31L;; 11 Jul 1994 ; 11 Jul 1994 ;B-2939 Shenzhen Airlines ;;;
; B-2940 ;Boeing 737-31L;; 27 Jul 1994 ; 27 Jul 1994 ;B-2940 Shenzhen Airlines ;;;
; B-2162 ;Boeing 737-7K9;; 7 Aug 2001 ; Nov 2004 ;B-2162 China Southern Airlines ;lsd ;;
; B-2163 ;Boeing 737-7K9;; 29 Aug 2001 ; Nov 2004 ;B-2163 China Southern Airlines ;lsd ;;
; B-2698 ;Boeing 737-76N;; 30 Nov 2001 ; 5 Oct 2005 ;B-2698 China Southern Airlines ;lsd ;;
; B-2699 ;Boeing 737-76N;; 19 Dec 2001 ; Jul 2005 ;B-2699 China Southern Airlines ;lsd ;;
; B-2812 ;Boeing 757-28S;; 19 Apr 2001 ; 20 Apr 2004 ;B-2812 China Southern Airlines ;;;
; B-2813 ;Boeing 757-28S;; 24 May 2001 ; Aug 2004 ;B-2813 China Southern Airlines ;;;
; B-2827 ;Boeing 757-2Y0;; May 1999 ; Nov 2004 ;B-2827 China Southern Airlines ;lsd ;;
; B-2830 ;Boeing 757-28S;; 28 Jun 2002 ; 7 Aug 2004 ;B-2830 China Southern Airlines ;;;
; B-2831 ;Boeing 757-2Y0;; May 1999 ; Nov 2004 ;B-2831 China Southern Airlines ;lsd ;;
; B-2851 ;Boeing 757-28S;; 29 Apr 1998 ; Mar 2004 ;B-2851 China Southern Airlines ;;;
; B-2852 ;Boeing 757-28A; F8Y192 ; 19 Dec 1997 ; Mar 2005 ;B-2852 China Southern Airlines ;lsd ;;
; B-2853 ;Boeing 757-28S;; 8 Jul 1998 ; Jul 2005 ;B-2853 China Southern Airlines ;;;
; B-2859 ;Boeing 757-28S;; 2 Jun 1999 ; 20 May 2005 ;B-2859 China Southern Airlines ;;;
