;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; G-BIHO ; De Havilland Canada DHC-6-310 Twin Otter ; Y19 ; 26 Apr 1994 ;; 41.1 Years ;;
; G-CBML ; De Havilland Canada DHC-6-310 Twin Otter ; Y19 ; 4 Jun 2002 ;; 41.8 Years ;;
; G-CEWM ; De Havilland Canada DHC-6-300 Twin Otter ; Y19 ; 7 Apr 2008 ;; 42.2 Years ;;
; G-ISSG ; De Havilland Canada DHC-6-310 Twin Otter ; Y19 ; 4 Apr 2013 ;; 44.2 Years ;;
; G-SBUS ; National Aero Manufacturing Corporation BN-2A-26 Islander ; Y8 ; 3 Feb 1987 ;; 35.9 Years ;;
; G-BUBN ; Pilatus Britten-Norman BN-2B-26 Islander ; Y8 ; 15 Feb 1995 ;; 30 Years ;;
; G-BUBP ; Pilatus Britten-Norman BN-2B-26 Islander ; Y8 ; 21 Jul 2015 ;; 30 Years ;;
; G-SSKY ; Pilatus Britten-Norman BN-2B-26 Islander ; Y8 ; 11 May 1992 ;; 31.3 Years ;;
