;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5Y-SIA ;Fokker F100; Y103 ; Mar 2018 ;opf Salaam Air Express ; 31.2 Years ;;
; 5Y-JWC ;Fokker F50 Freighter; Cargo ; 5 Jul 2018 ;; 33.9 Years ;;
; 5Y-JWG ;Fokker F50 Freighter; Cargo ; 20 Sep 2017 ;; 31.6 Years ;;
; 5Y-JWX ;Fokker F50; Y50 ; 13 Apr 2017 ;opf Ocean Airlines ; 31.1 Years ;;
; 5Y-JWZ ;Fokker F50; Y50 ; 8 Feb 2017 ;; 31.1 Years ;;
; 5Y-JWF ;Fokker F70; Y80 ; 2021 ;; 24.9 Years ;;
