;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EC-GBJ ;ATR 42-300;; Mar 1997 ; Aug 1997 ;EC-GBJ Regional Airlines ;;;
; EC-GBK ;ATR 42-300;; Mar 1997 ; 24 Jan 1998 ;HR-ARM Isleña Airlines ;;;
