;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GMJD ;Boeing 737-2K5(A);; 26 Nov 1994 ; 27 Feb 1995 ;F-GMJD Aigle Azur ;lsf Aigle Azur ;;
; SU-AYL ;Boeing 737-266(A);; 15 Jun 1994 ; 1 Dec 1994 ;SU-AYL EgyptAir ;lsf EgyptAir ;;
; TC-ALT ;Boeing 737-248;; Mar 1995 ; Oct 1995 ;TC-ALT Cyprus Turkish Airlines (KTHY) ;lsf Albatros Airlines ;;
; SE-DLO ;Boeing 737-3Y0;; 5 Dec 1994 ; 3 Feb 1995 ;SE-DLO Nordic East Airways ;lsf Nordic East Airways ;;
; Z3-AAA ;Boeing 737-3H9;; 31 Oct 1999 ; Aug 2005 ;YU-ANI JAT Airways ;lsf JAT Airways ;;
; Z3-AAF ;Boeing 737-3B7; CY144 ; 23 Aug 2004 ; 22 Jan 2008 ;N140CT CIT Leasing Corporation ;lsd ;;
; Z3-ARF ;Boeing 737-3H9;; 16 Sep 1998 ; 19 Aug 2005 ;YU-ANL JAT Airways ;lsf JAT Airways ;;
; Z3-AAM ;Boeing 737-529;; 8 Jun 2010 ; 17 Nov 2018 ;ZS-PKU FlyAfrica ;;;
; Z3-AAG ;Bombardier CRJ-900ER (CL-600-2D24);; 13 Apr 2006 ; Feb 2009 ;N529AP Bombardier Capital ;;;
; Z3-AAB ;McDonnell Douglas DC-9-32; Y107 ; Apr 1999 ; Jun 2001 ;YU-AJL JAT Yugoslav Airlines ;lsf JAT Yugoslav Airlines ;;
; Z3-ARD ;McDonnell Douglas DC-9-32;; 10 Jul 1998 ; May 2000 ;YU-AJK JAT Yugoslav Airlines ;lsf JAT Yugoslav Airlines ;;
; Z3-ARE ;McDonnell Douglas DC-9-32; Y107 ; 16 Sep 1998 ; Jun 2001 ;YU-AJJ JAT Yugoslav Airlines ;lsf JAT Yugoslav Airlines ;;
; S5-ABE ;McDonnell Douglas MD-81 (DC-9-81);; Sep 1994 ; Nov 1994 ;S5-ABE Adria Airways ;lsf Adria Airways ;;
