;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-DEY ;Airbus A319-112; CY128 ; 6 May 2004 ; 28 Feb 2010 ;EI-DEY Meridiana Fly ;Capo Rizzuto, lsd ;;
; EI-DEZ ;Airbus A319-112; CY128 ; 25 Feb 2004 ; 28 Feb 2010 ;EI-DEZ Meridiana Fly ;Capo Gallo-Isola delle Femmine ;;
; EI-DFA ;Airbus A319-112; CY128 ; 14 Apr 2004 ; 28 Feb 2010 ;EI-DFA Meridiana Fly ;Capo Carbonara ;;
; EI-DFP ;Airbus A319-112; CY128 ; 11 May 2004 ; 28 Feb 2010 ;EI-DFP Meridiana Fly ;Capo Caccia - Isola Piana, lsd ;;
; EI-EZR ;Airbus A320-214; Y180 ; 15 Feb 2013 ; 20 May 2014 ;EC-MBU Iberia Express ;lsd ;;
; EI-EZS ;Airbus A320-232; Y180 ; 15 Feb 2013 ; 28 Oct 2014 ;YL-LCP SmartLynx ;lsd ;;
; EI-EZT ;Airbus A320-232; Y180 ; 15 Feb 2013 ; 29 Oct 2014 ;ES-SAM SmartLynx Estonia ;lsd ;;
; I-EEZH ;Airbus A320-214; Y180 ; 15 Feb 2013 ; 16 Nov 2014 ;N288AT AeroTurbine ;lsd ;;
; I-EEZI ;Airbus A320-214; Y180 ; 15 Feb 2013 ; 16 Nov 2014 ;N296AT AeroTurbine ;lsd ;;
; I-EEZK ;Airbus A320-214; Y180 ; 15 Feb 2013 ; 31 Jul 2014 ;EC-MCB Iberia Express ;lsd ;;
; I-EEZP ;Airbus A320-233; Y180 ; 15 Feb 2013 ; 23 Sep 2014 ;EI-FGO Oak Hill Capital Partners (OHSP) ;lsd ;;
; EI-EZL ;Airbus A330-223; C26Y256 ; 15 Nov 2013 ; 24 Apr 2015 ;CS-TRX Orbest ;lsd ;;
; EI-IGR ;Boeing 737-36N(WL);; 21 Mar 2014 ; 12 Sep 2016 ;N509CS GECAS ;opby Air Italy ;;
; EI-IGS ;Boeing 737-36N(WL);; 14 Mar 2014 ; 30 Sep 2016 ;N597CB GECAS ;opby Air Italy ;;
; EI-FFM ;Boeing 737-73S; Y148 ; 13 Jun 2014 ; 28 Feb 2018 ;EI-FFM Air Italy ;lsd ;;
; EI-IGP ;Boeing 737-7GL(WL); Y149 ; 23 Apr 2013 ; 24 Jun 2014 ;LY-AZV AviaAM Leasing ;opby Air Italy ;;
; EI-IGT ;Boeing 737-73V(WL); Y149 ; 19 May 2013 ; 14 Dec 2016 ;N578UA CFM Materials LP ;opby Air Italy ;;
; EI-IGU ;Boeing 737-73V(WL); Y149 ; 1 Jun 2013 ; 27 Nov 2016 ;N579UA CFM Materials LP ;opby Air Italy ;;
; D-AIRI ;Boeing 737-86J(WL);; 11 Jul 2017 ; 28 Feb 2018 ;D-AIRI Air Italy ;lsd ;;
; EI-FDS ;Boeing 737-86N(WL); Y189 ; 14 Mar 2014 ; 28 Feb 2018 ;EI-FDS Air Italy ;lsd ;;
; EI-FFK ;Boeing 737-81Q(WL);; 24 Jul 2014 ; 28 Feb 2018 ;EI-FFK Air Italy ;lsd ;;
; EI-FFW ;Boeing 737-85F(WL); Y189 ; 22 Jul 2014 ; 28 Feb 2018 ;EI-FFW Air Italy ;lsd ;;
; EI-FLM ;Boeing 737-85F(WL); Y189 ; 30 Jun 2015 ; 28 Feb 2018 ;EI-FLM Air Italy ;lsd ;;
; EI-FNU ;Boeing 737-86N(WL); Y189 ; 29 Apr 2016 ; 28 Feb 2018 ;EI-FNU Air Italy ;lsd ;;
; EI-FNW ;Boeing 737-86N(WL); Y189 ; 7 Jun 2016 ; 28 Feb 2018 ;EI-FNW Air Italy ;lsd ;;
; EI-IGN ;Boeing 737-84P(WL); Y186 ; 26 Mar 2013 ; 26 Jun 2015 ;F-GZHS Transavia France ;opby Air Italy ;;
; I-AIGH ;Boeing 767-23BER; C12Y241 ; 2 May 2015 ; 28 Nov 2017 ; Scrapped ;opby Air Italy ;;
; EI-FMR ;Boeing 767-304ER(WL);; 18 Dec 2015 ; 28 Feb 2018 ;EI-FMR Air Italy ;opby Air Italy ;;
; I-AIGG ;Boeing 767-304ER;; 12 May 2014 ; 28 Feb 2018 ;I-AIGG Air Italy ;opby Air Italy ;;
; I-AIGJ ;Boeing 767-304ER;; 26 Apr 2014 ; 28 Feb 2018 ;I-AIGJ Air Italy ;opby Air Italy ;;
; I-FLRE ;British Aerospace 146-200;; 21 May 1994 ; 5 Aug 2004 ;G-BVMP BAE Systems Asset Management ;lsd ;;
; I-FLRI ;British Aerospace 146-200; CY84 ; 4 Oct 1994 ; Jul 2004 ;I-FLRI Club Air ;lsd ;;
; I-FLRO ;British Aerospace 146-200; CY84 ; 11 Oct 1994 ; 5 Aug 2004 ;G-BVMS BAE Systems Asset Management ;lsd ;;
; I-FLRU ;British Aerospace 146-200;; 20 Mar 1995 ; 12 Jun 2004 ;I-FLRU Club Air ;;;
; I-FLRV ;British Aerospace 146-200;; 25 Oct 1991 ; 25 Jul 1994 ;G-BTKC British Aerospace Asset Management ;;;
; I-FLRW ;British Aerospace 146-200;; 8 Oct 1991 ; 18 Aug 1994 ;G-BTCP British Aerospace Asset Management ;lsd ;;
; I-FLRX ;British Aerospace 146-200;; 15 Aug 1991 ; 25 Jul 1994 ;G-BSOH British Aerospace Asset Management ;lsd ;;
; I-SMEA ;McDonnell Douglas DC-9-51; Y135 ; 1 Sep 1991 ; 11 Jun 1999 ;N6388Z Amtec Corporation ;;;
; I-SMEE ;McDonnell Douglas DC-9-51;; 1 Sep 1991 ; 20 Oct 1999 ;N148CA Amtec Corporation ;;;
; I-SMEI ;McDonnell Douglas DC-9-51; Y135 ; 1 Sep 1991 ; 6 May 1999 ;N650HA Hawaiian Airlines ;;;
; I-SMEJ ;McDonnell Douglas DC-9-51;; 1 Sep 1991 ; May 1999 ;N2248F Amtec Corporation ;;;
; I-SMEO ;McDonnell Douglas DC-9-51; Y125 ; 1 Sep 1991 ; 23 Jul 1999 ;N54642 Amtec Corporation ;;;
; I-SMEU ;McDonnell Douglas DC-9-51; Y135 ; 1 Sep 1991 ; 24 Dec 1998 ;N649HA Hawaiian Airlines ;;;
; I-SMEB ;McDonnell Douglas MD-82 (DC-9-82); Y165 ; 15 Feb 2013 ; Sep 2014 ; Stored ;;;
; I-SMEL ;McDonnell Douglas MD-82 (DC-9-82); Y165 ; 15 Feb 2013 ; 13 Nov 2016 ; Preserved ;;;
; I-SMEM ;McDonnell Douglas MD-82 (DC-9-82); Y165 ; 15 Feb 2013 ; Oct 2014 ; Stored ;;;
; I-SMEP ;McDonnell Douglas MD-82 (DC-9-82); Y165 ; 15 Feb 2013 ; 2 Jan 2017 ; Stored ;;;
; I-SMER ;McDonnell Douglas MD-82 (DC-9-82); Y165 ; 15 Feb 2013 ; 31 Oct 2017 ;OY-CGN Danish Air Transport (DAT) ;;;
; I-SMES ;McDonnell Douglas MD-82 (DC-9-82); Y165 ; 15 Feb 2013 ; 30 Oct 2017 ;OY-RUT Danish Air Transport (DAT) ;;;
; I-SMET ;McDonnell Douglas MD-82 (DC-9-82); Y165 ; 15 Feb 2013 ; 31 Oct 2017 ;OY-JCN Danish Air Transport (DAT) ;;;
