;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; PP-SDP ;BAC 1-11-521FH One-Eleven;; 17 Sep 1970 ; 8 Jan 1971 ;LV-JNR Austral Líneas Aéreas ;lsf Austral Líneas Aéreas ;;
; PP-SDQ ;BAC 1-11-520FN One-Eleven;; 15 Oct 1970 ; Jun 1972 ;PP-SDQ Transbrasil ;;;
; PR-SDR ;BAC 1-11-520FN One-Eleven;; 31 Dec 1970 ; Jun 1972 ;PR-SDR Transbrasil ;;;
; PP-ASU ;Handley Page HPR-7 Herald 211; Y50 ; 17 Dec 1963 ; 19 Oct 1964 ;G-ASKK Handley Page ;lsd ;;
; PP-ASW ;Handley Page HPR-7 Herald 210; Y50 ; 13 Jan 1968 ; 9 Apr 1968 ;G-AVEZ British United (C.I.) Airways ;lsf British United (C.I.) Airways ;;
; PP-SDG ;Handley Page HPR-7 Herald 214; Y50 ; 14 Oct 1964 ; Jun 1972 ;PP-SDG Transbrasil ;;;
; PP-SDH ;Handley Page HPR-7 Herald 214; Y50 ; 26 Jan 1965 ; Jun 1972 ;PP-SDH Transbrasil ;;;
; PP-SDI ;Handley Page HPR-7 Herald 214; Y50 ; 1 Oct 1965 ; Jun 1972 ;PP-SDI Transbrasil ;;;
; PP-SDJ ;Handley Page HPR-7 Herald 214; Y50 ; 7 Dec 1965 ; 3 Nov 1967 ; Written Off ;;;
; PP-SDL ;Handley Page HPR-7 Herald 214; Y50 ; 1 Feb 1966 ; Jun 1972 ;PP-SDL Transbrasil ;;;
; PP-SDM ;Handley Page HPR-7 Herald 100; Y44 ; 18 Nov 1966 ; Jun 1972 ;PP-SDM Transbrasil ;;;
; PP-SDN ;Handley Page HPR-7 Herald 214; Y50 ; 10 Jan 1968 ; Jun 1972 ;PP-SDN Transbrasil ;;;
