;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-MMD ;Boeing 737-3L9;; 18 Sep 1989 ; 31 Oct 1990 ;OY-MMD Maersk Air ;Vaermland, lsf Maersk Air ;;
; SE-DLA ;Boeing 737-3Q8;; 10 Nov 1990 ; 28 Oct 1991 ;G-OBML British Midland ;Vaermland II, lsd ;;
; SE-DNA ;Boeing 737-59D;; 10 Apr 1990 ; 1 Jan 1993 ;SE-DNA SAS Scandinavian Airlines ;lsd ;;
; SE-DNB ;Boeing 737-59D;; 14 Jun 1990 ; 1 Jan 1993 ;SE-DNB SAS Scandinavian Airlines ;lsd ;;
; SE-DNC ;Boeing 737-53A;; 7 Jun 1990 ; 1 Jan 1993 ;SE-DNC SAS Scandinavian Airlines ;lsd ;;
; SE-DND ;Boeing 737-59D;; 21 Dec 1990 ; 1 Jan 1993 ;SE-DND SAS Scandinavian Airlines ;;;
; SE-DNE ;Boeing 737-59D;; 15 Apr 1991 ; 1 Jan 1993 ;SE-DNE SAS Scandinavian Airlines ;lsd ;;
; SE-DNF ;Boeing 737-5Q8;; 11 Sep 1991 ; 1 Jan 1993 ;SE-DNF SAS Scandinavian Airlines ;lsd ;;
; SE-DNG ;Boeing 737-5Q8;; 30 Sep 1991 ; 1 Jan 1993 ;SE-DNG SAS Scandinavian Airlines ;Gotland, lsd ;;
; SE-DNH ;Boeing 737-5Q8;; 2 Dec 1991 ; 1 Jan 1993 ;SE-DNH SAS Scandinavian Airlines ;lsd ;;
; SE-DNI ;Boeing 737-59D;; 19 Dec 1991 ; 6 Apr 1992 ;SE-DNI LOT - Polish Airlines ;;;
