;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GRNS ;Airbus A310-304;; Jun 2003 ; 9 Jun 2004 ; Scrapped ;lsd ;;
; F-GCJL ;Boeing 737-222;; 15 Mar 1991 ; 5 Feb 1996 ;F-GCJL Air Liberté ;;;
; F-GCLL ;Boeing 737-222;; 22 Feb 1980 ; Dec 1995 ;F-GCLL Air Liberté ;;;
; F-GCSL ;Boeing 737-222;; 31 Dec 1990 ; 1 Dec 1995 ;F-GCSL Air Liberté ;lsf Skylease SA ;;
; F-GEXJ ;Boeing 737-2Q8(A);; 22 Apr 1996 ; 28 Feb 1997 ;VP-BYC Triton Aviation Finance ;;;
; F-GFYL ;Boeing 737-2A9C;; Jan 1998 ;;F-GFYL Rossair ;;;
; F-GHML ;Boeing 737-248;; 1 Apr 1990 ; 31 Oct 1990 ;OO-PHE International Air Leases (IAL) ;lsd ;;
; F-GJDL ;Boeing 737-210C;; Nov 1996 ; 30 Jul 1999 ;7T-VVA Antinea Airlines ;;;
; G-BECH ;Boeing 737-204(A); Y130 ; 1 May 1995 ; 21 May 1995 ;G-BECH GB Airways ;lsf GB Airways ;;
; G-BJCT ;Boeing 737-204(A);; 20 Oct 1989 ; 26 Apr 1990 ;G-BJCT Britannia Airways ;lsf Britannia Airways ;;
; SE-DLP ;Boeing 737-205;; 23 Mar 1990 ; 9 Feb 1991 ;SE-DLP Transwede Airways ;lsf Transwede Airways ;;
; G-OABA ;Boeing 737-33A;; 31 Mar 1999 ; 27 Oct 1999 ;XA-TQJ TAESA ;lsd ;;
; F-GRNZ ;Boeing 737-430;; 31 Mar 2000 ; Nov 2001 ;EI-COK Air One ;lsd ;;
; F-GGML ;Boeing 737-53A;; 13 Jul 1990 ; 1 Jun 1992 ;F-GGML Air France ;lsd ;;
; F-GHOL ;Boeing 737-53C;; 27 Jul 1990 ; 23 Mar 1998 ;F-GHOL AOM French Airlines ;;;
; F-GHUL ;Boeing 737-53C;; 3 May 1991 ; Sep 1991 ;F-GHUL Air Charter ;;;
; F-GINL ;Boeing 737-53C;; 18 Mar 1992 ; 20 Oct 1992 ;F-GINL Air France ;;;
; F-GRNA ;Boeing 737-85F;; 31 Jan 1999 ; 7 Jun 2004 ;D-ABBM Air Berlin ;lsd ;;
; F-GRNB ;Boeing 737-85F;; 18 May 1999 ; 13 May 2004 ;F-GRNB Air Horizons ;lsd ;;
; F-GRNC ;Boeing 737-85F;; 14 Dec 1998 ; 25 Jun 2004 ;D-ABBL Air Berlin ;lsd ;;
; F-GRND ;Boeing 737-85F;; 29 Jan 2000 ; Dec 2004 ;F-GRND Air Horizons ;lsd ;;
; F-GRNE ;Boeing 737-85F;; 15 Mar 2001 ; 31 Mar 2004 ;F-GRNE Air Horizons ;lsd ;;
; F-GTNT ;British Aerospace 146-200QT; Cargo ; 10 May 1989 ; 31 Aug 1993 ;G-TNTO AirFoyle ;;;
; F-GTNU ;British Aerospace 146-200QT; Cargo ; 27 Jan 1989 ; 30 Sep 1993 ;RP-C482 Pacific East Asia Cargo Airlines ;;;
; G-TNTH ;British Aerospace 146-200QT; Cargo ; Jan 1989 ; 2 Jun 1989 ;G-TNTH TNT Express ;lsf TNT International Aviation ;;
