;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-APO ;Boeing 737-2L9(A);; 30 Nov 1980 ; 10 May 1981 ;OY-APO Maersk Air ;lsf Maersk Air ;;
; SU-BCJ ;Boeing 737-2L9(A);; 20 Jan 1981 ; 4 Dec 1981 ;G-BJSO Monarch Airlines ;;;
