;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; VH-TAA ;Airbus A300B4-203;; 29 Jun 1981 ; 19 Mar 1984 ;D-AITA Condor ;;;
; VH-TAB ;Airbus A300B4-2C;; 1 Nov 1984 ; 4 Aug 1986 ;VH-TAB Australian Airlines ;;;
; VH-TAC ;Airbus A300B4-203;; 9 Oct 1981 ; 4 Aug 1986 ;VH-TAC Australian Airlines ;;;
; VH-TAD ;Airbus A300B4-203;; 30 Jun 1982 ; 4 Aug 1986 ;VH-TAD Australian Airlines ;;;
; VH-TAE ;Airbus A300B4-203;; 1 Dec 1983 ; 4 Aug 1986 ;VH-TAE Australian Airlines ;;;
; VH-RMZ ;Boeing 727-277(A);; 1 May 1984 ; 1 Dec 1984 ;VH-RMZ Ansett Airlines ;Frank Hann, lsf Ansett Airlines ;;
; VH-ECD ;Lockheed L-188C Electra; F74 ; 3 Dec 1959 ; 7 Sep 1960 ;VH-ECD Qantas ;Chrales Sturt , lsf Qantas ;;
; VH-TLA ;Lockheed L-188A Electra; F74 ; 15 Jun 1959 ; 30 Apr 1971 ;N188LA Concare Aircraft Leasing Corporation ;John Eyre ;;
; VH-TLB ;Lockheed L-188A Electra; F74 ; 14 Jul 1959 ; 30 Apr 1971 ;N188LB Concare Aircraft Leasing Corporation ;John Gilbert ;;
; VH-TLC ;Lockheed L-188A Electra; F74 ; 25 Aug 1960 ; 31 Oct 1970 ;N188LC Concare Aircraft Leasing Corporation ;Charles Sturt ;;
; VH-TJJ ;McDonnell Douglas DC-9-31;; 18 Mar 1967 ; 4 Aug 1986 ;VH-TJJ Australian Airlines ;Hamilton Hume, lsf Australian Aircraft Sales ;;
; VH-TJK ;McDonnell Douglas DC-9-31;; 1 May 1967 ; 1 Nov 1982 ;N908AX Airborne Express ;Douglas Mawson ;;
; VH-TJL ;McDonnell Douglas DC-9-31;; 20 Aug 1967 ; 4 Aug 1986 ;VH-TJL Australian Airlines ;Angus McMillan, Coral Islander cs ;;
; VH-TJM ;McDonnell Douglas DC-9-31;; 7 Mar 1968 ; 26 Oct 1981 ;N906AX Airborne Express ;Robert Towns ;;
; VH-TJN ;McDonnell Douglas DC-9-31;; 31 Oct 1968 ; 31 May 1982 ;N907AX Airborne Express ;Paul Strezlecki ;;
; VH-TJO ;McDonnell Douglas DC-9-31;; 11 Jul 1969 ; 25 Jun 1986 ;N731L Sunworld International Airways ;William Wentworth ;;
; VH-TJP ;McDonnell Douglas DC-9-31;; 5 Feb 1970 ; 4 Aug 1986 ;VH-TJP Australian Airlines ;Charles Kingsford-Smith ;;
; VH-TJQ ;McDonnell Douglas DC-9-31;; 17 Aug 1970 ; 4 Aug 1986 ;VH-TJQ Australian Airlines ;John Flynn ;;
; VH-TJR ;McDonnell Douglas DC-9-31;; 5 Feb 1971 ; 4 Aug 1986 ;VH-TJR Australian Airlines ;George Bass ;;
; VH-TJS ;McDonnell Douglas DC-9-31;; 1 Apr 1971 ; 4 Aug 1986 ;VH-TJS Australian Airlines ;Douglas Mawson ;;
; VH-TJT ;McDonnell Douglas DC-9-31;; 27 Jul 1971 ; 4 Aug 1986 ;VH-TJT Australian Airlines ;Joseph Hawdon ;;
; VH-TJU ;McDonnell Douglas DC-9-31;; 14 Oct 1971 ; 4 Aug 1986 ;VH-TJU Australian Airlines ;John Roe ;;
