;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; HS-KMA ;Boeing 737-43Q(SF); Cargo ; 4 Jul 2014 ;; 25.2 Years ;;
; HS-KMB ;Boeing 737-46Q(SF); Cargo ; 29 Mar 2016 ;; 23.8 Years ;;
; HS-KMC ;Boeing 737-4M0(BDSF); Cargo ; 16 Sep 2016 ;lsd ; 23.2 Years ;;
; HS-KMD ;Boeing 737-8AS(BCF)(WL); Cargo ; 16 Apr 2021 ;; 15.5 Years ;;
; HS-KME ;Boeing 737-8AS(BCF)(WL); Cargo ; 1 Oct 2021 ; Parked, lsd, opf Teleport ; 21.1 Years ;;
