;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N1543 ;BAC 1-11-203AE One-Eleven; VIP ; 31 Mar 1977 ; 26 Jul 1977 ;N1543 Air Chariot ;;;
; N1776R ;Douglas DC-8-32;; 3 Oct 1976 ; 6 Dec 1976 ;N1776R Overseas National Airways (ONA) ;lsf Overseas National Airways (ONA) ;;
; N711LF ;Douglas DC-8-33;; 1 Oct 1976 ; 4 Oct 1977 ;N711LF Rosenbalm Aviation ;lsf Overseas National Airways (ONA) ;;
; N23AF ;Lockheed L-188C Electra;; 15 Aug 1975 ; Dec 1975 ;N23AF Air Florida ;lsd ;;
; N6106A ;Lockheed L-188A Electra;; Jun 1975 ; 18 Jan 1978 ;N6106A Pacific Southwest Airlines (PSA) ;;;
; N6112A ;Lockheed L-188A Electra;; 23 May 1972 ; 22 Oct 1974 ;XC-HDU Banco de Mexico ;;;
; N6114A ;Lockheed L-188A Electra;; 10 May 1972 ; 30 Nov 1972 ;N6114A Lakeworld Properties ;;;
; N6115A ;Lockheed L-188A Electra;; 10 Apr 1972 ; 28 Sep 1973 ;N6115A Overseas National Airways (ONA) ;;;
; N6118A ;Lockheed L-188A Electra;; 10 May 1972 ; Dec 1977 ;N6118A Pacific Southwest Airlines (PSA) ;;;
; N6124A ;Lockheed L-188A Electra;; 23 May 1972 ; 16 Jan 1974 ;0691 / 5-T-1 Aviación Naval Argentina ;;;
; N6126A ;Lockheed L-188A Electra;; 10 May 1972 ; 15 Mar 1977 ;N6126A American Jet Industries ;;;
; N6129A ;Lockheed L-188A Electra;; 23 May 1972 ; 26 Dec 1973 ;0692 / 5-T-2 Aviación Naval Argentina ;;;
; N6130A ;Lockheed L-188A Electra;; 10 May 1972 ; 29 Oct 1975 ;N6130A Pacific Southwest Airlines (PSA) ;;;
; N6131A ;Lockheed L-188A Electra;; 23 May 1972 ; 18 Jan 1974 ;0693 / 5-T-3 Aviación Naval Argentina ;;;
; N6132A ;Lockheed L-188A Electra;; 10 May 1972 ; 27 Aug 1974 ;VH-RMG Ansett Airlines ;;;
