;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GLZE ;Airbus A340-211;; 22 Sep 2001 ; 16 Jul 2002 ;JY-AIA Royal Jordanian ;lsd ;;
; F-GLZF ;Airbus A340-211;; Oct 2001 ; 9 Aug 2002 ;JY-AIB Royal Jordanian ;lsd ;;
; F-GTUA ;Airbus A340-313;; Oct 2001 ; 21 Oct 2003 ;4R-ADE SriLankan Airlines ;lsd ;;
; F-GTUB ;Airbus A340-313;; Oct 2001 ; 25 Oct 2003 ;4R-ADF SriLankan Airlines ;lsd ;;
; F-GEQJ ;ATR 42-300; Y46 ; 22 Sep 2001 ; 6 Feb 2003 ; Scrapped ;lsd ;;
; F-GPZB ;ATR 42-300; Y50 ; 22 Sep 2001 ; 20 Nov 2001 ;PK-YRE Trigana Air Service ;;;
; F-BTDE ;McDonnell Douglas DC-10-30;; 22 Sep 2001 ;; Scrapped ;;;
; F-GHOI ;McDonnell Douglas DC-10-30;; 22 Sep 2001 ; 6 Feb 2003 ; Scrapped ;;;
; F-GKMY ;McDonnell Douglas DC-10-30;; 22 Sep 2001 ;; Scrapped ;;;
; F-GLMX ;McDonnell Douglas DC-10-30;; Oct 2001 ;; Scrapped ;;;
; F-GNDC ;McDonnell Douglas DC-10-30;; 22 Sep 2001 ;; Scrapped ;;;
; F-GNEM ;McDonnell Douglas DC-10-30;; 22 Sep 2001 ; 6 Feb 2003 ; Scrapped ;;;
; F-GPVA ;McDonnell Douglas DC-10-30;; 22 Sep 2001 ; 6 Feb 2003 ;N956PT Pop Three Ltd ;;;
; F-GPVC ;McDonnell Douglas DC-10-30(ER);; 22 Sep 2001 ; 15 Dec 2003 ;N810AX Omni Air International ;;;
; F-GPVD ;McDonnell Douglas DC-10-30;; 22 Sep 2001 ; 25 Jun 2004 ;N786PT WFBN Wells Fargo Bank Northwest ;;;
; F-GTDH ;McDonnell Douglas DC-10-30;; 28 Oct 2001 ; 30 Nov 2001 ; Scrapped ;;;
; F-GTLY ;McDonnell Douglas DC-10-30;; 22 Sep 2001 ;; Preserved ;;;
; F-GTLZ ;McDonnell Douglas DC-10-30;; 22 Sep 2001 ;; Scrapped ;;;
; F-GPZC ;McDonnell Douglas MD-82 (DC-9-82);; Oct 2001 ; 20 Jun 2003 ;ZS-OBF Macedonian Airlines ;lsf Safair ;;
; F-GPZD ;McDonnell Douglas MD-82 (DC-9-82);; Oct 2001 ; 6 Feb 2003 ;ZS-OBH Safair ;lsf Safair ;;
; F-GPZE ;McDonnell Douglas MD-82 (DC-9-82);; Oct 2001 ; 6 Feb 2003 ;ZS-OBK Safair ;lsf Safair ;;
; F-GPZF ;McDonnell Douglas MD-82 (DC-9-82);; Oct 2001 ; 4 Aug 2003 ;ZS-OBL Safair ;lsf Safair ;;
; S5-ABB ;McDonnell Douglas MD-82 (DC-9-82);; 31 Mar 1993 ; 1 Nov 1993 ;S5-ABB Adria Airways ;;;
; F-GGMF ;McDonnell Douglas MD-83 (DC-9-83);; Oct 2001 ; 26 Jul 2003 ;C-FKLT Jetsgo ;;;
; F-GHEC ;McDonnell Douglas MD-83 (DC-9-83);; 21 Mar 1990 ; 1 Jan 1996 ;F-GHEC Nouvelair Tunisie ;lsd ;;
; F-GHED ;McDonnell Douglas MD-83 (DC-9-83);; Oct 2001 ; 6 Feb 2003 ; Derelict ;;;
; F-GHEI ;McDonnell Douglas MD-83 (DC-9-83);; 28 Oct 2001 ; 6 Feb 2003 ;N12SN Jetscape ;lsd ;;
; F-GHEK ;McDonnell Douglas MD-83 (DC-9-83);; 22 Sep 2001 ; 24 May 2002 ;TF-MDE MD Airlines ;lsd ;;
; F-GHHO ;McDonnell Douglas MD-83 (DC-9-83);; 22 Sep 2001 ; 1 Dec 2003 ;PK-ALF Star Air ;;;
; F-GHHP ;McDonnell Douglas MD-83 (DC-9-83);; Oct 2001 ; 6 Feb 2003 ;PK-ALG Star Air ;;;
; F-GJHQ ;McDonnell Douglas MD-83 (DC-9-83);; 28 Oct 2001 ; 6 Feb 2003 ;N978PG Pegasus Aviation ;lsd ;;
; F-GPZA ;McDonnell Douglas MD-83 (DC-9-83);; Oct 2001 ; 4 Jun 2003 ;C-GKLE Jetsgo ;lsd ;;
; F-GRMC ;McDonnell Douglas MD-83 (DC-9-83);; Oct 2001 ; 2 Dec 2003 ;C-FKLZ Jetsgo ;;;
; F-GRMG ;McDonnell Douglas MD-83 (DC-9-83);; Oct 2001 ; 16 Jul 2003 ;C-FKLO Jetsgo ;;;
; F-GRMH ;McDonnell Douglas MD-83 (DC-9-83);; Oct 2001 ; 17 Sep 2003 ;C-FKLY Jetsgo ;;;
; F-GRMI ;McDonnell Douglas MD-83 (DC-9-83);; 22 Sep 2001 ; 6 Feb 2003 ;F-GRMI Nouvelair Tunisie ;;;
; F-GRMJ ;McDonnell Douglas MD-83 (DC-9-83);; 22 Sep 2001 ; 5 Feb 2004 ;C-FRYH Jetsgo ;;;
; F-GRML ;McDonnell Douglas MD-83 (DC-9-83);; Oct 2001 ; 24 Jul 2003 ;SU-BME Luxor Air ;lsd ;;
